sweep,param_name,param,beta,theta,g,ed_p00,ed_p11,ed_coh,analytic_disc_p00,analytic_disc_p11,analytic_disc_coh,analytic_cont_p00,analytic_cont_p11,analytic_cont_coh,d_disc_p00,d_disc_coh,d_cont_p00,d_cont_coh
coupling,g,3.3000000000000003,2.0,0.7853981633974483,3.3000000000000003,0.278319981700081,0.7216800182999189,0.20872274729529483,0.31782573930045244,0.6821742606995476,0.2753294431473029,0.3217167144341635,0.6782832855658365,0.28212275010379595,-0.03950575760037145,-0.06660669585200807,-0.04339673273408251,-0.07340000280850112
coupling,g,3.4000000000000004,2.0,0.7853981633974483,3.4000000000000004,0.2785226762457429,0.7214773237542572,0.2089334294216356,0.31842154844063586,0.6815784515593641,0.2761553492593832,0.32205425034178964,0.6779457496582104,0.28259297268658434,-0.039898872194892965,-0.06722191983774758,-0.04353157409604674,-0.07365954326494875
coupling,g,3.5,2.0,0.7853981633974483,3.5,0.27871225971131586,0.7212877402886841,0.20913023175273818,0.3189692655663869,0.6810307344336131,0.2769145905857407,0.32236395965380926,0.6776360403461907,0.2830244299310467,-0.040257005855071026,-0.06778435883300252,-0.043651699942493405,-0.07389419817830853
coupling,g,3.6,2.0,0.7853981633974483,3.6,0.27889002883831226,0.7211099711616876,0.20931455032728777,0.3194738691360608,0.6805261308639392,0.2776140682275958,0.3226488009032761,0.6773511990967239,0.2834212433810614,-0.04058384029774853,-0.06829951790030805,-0.04375877206496381,-0.07410669305377363
coupling,g,3.7,2.0,0.7853981633974483,3.7,0.27905710774422476,0.7209428922557755,0.2094875925139827,0.3199397177673532,0.6800602822326468,0.2782598240677464,0.32291135199824456,0.6770886480017555,0.2837870043303431,-0.04088261002312843,-0.06877223155376372,-0.04385424425401979,-0.0742994118163604
coupling,g,3.8000000000000003,2.0,0.7853981633974483,3.8000000000000003,0.2792144765907154,0.7207855234092843,0.20965040877429414,0.3203706393379595,0.6796293606620405,0.2788571642812273,0.32315386714624766,0.6768461328537523,0.2841248531241539,-0.041156162747244096,-0.06920675550693317,-0.043939390555532254,-0.07447444434985978
coupling,g,3.9000000000000004,2.0,0.7853981633974483,3.9000000000000004,0.2793629946063249,0.7206370053936754,0.20980391809109014,0.3207700057161026,0.6792299942838974,0.2794107629261997,0.32337832415151535,0.6766216758484846,0.28443754504924185,-0.04140701110977768,-0.06960684483510957,-0.04401532954519044,-0.0746336269581517
coupling,g,4.0,2.0,0.7853981633974483,4.0,0.27950341873610285,0.7204965812638972,0.20994892850800692,0.32114079566556863,0.6788592043344314,0.2799247491424362,0.3235864638894441,0.6764135361105559,0.2847275053258777,-0.041637376929465786,-0.06997582063442928,-0.04408304515334127,-0.07477857681787078
temperature,beta,0.2,0.2,1.5707963267948966,0.5,0.4520956057586874,0.5479043942413125,7.798253154809345e-18,0.45301263553950455,0.5469873644604955,1.750030399345472e-19,0.45458429367418435,0.5454157063258157,2.7162431611645847e-19,-0.0009170297808171468,7.623250114874798e-18,-0.0024886879154969455,7.526628838692886e-18
temperature,beta,0.6040816326530613,0.6040816326530613,1.5707963267948966,0.5,0.37586645021991283,0.624133549780087,4.3318792478559336e-18,0.3751471364718976,0.6248528635281023,1.3794441303318762e-18,0.3858048063346605,0.6141951936653395,2.055874055786062e-18,0.0007193137480152045,2.9524351175240574e-18,-0.009938356114747693,2.2760051920698717e-18
temperature,beta,1.0081632653061225,1.0081632653061225,1.5707963267948966,0.5,0.3199859813157798,0.6800140186842201,8.140357130317995e-18,0.31621132930122015,0.6837886706987799,3.2945749588094915e-18,0.3391373228237501,0.6608626771762499,4.841530173602275e-18,0.0037746520145596762,4.845782171508504e-18,-0.019151341507970265,3.2988269567157202e-18
temperature,beta,1.4122448979591837,1.4122448979591837,1.5707963267948966,0.5,0.27823376313777654,0.7217662368622232,1.2855176017143223e-17,0.27173620911276086,0.7282637908872391,5.557429113669089e-18,0.3077950339545528,0.6922049660454472,8.208977996717952e-18,0.006497554025015673,7.297746903474133e-18,-0.029561270816776286,4.6461980204252715e-18
temperature,beta,1.816326530612245,1.816326530612245,1.5707963267948966,0.5,0.24611680877354183,0.7538831912264581,1.8240833410869263e-17,0.2384831751428883,0.7615168248571117,7.975847821023999e-18,0.28774974482201093,0.712250255177989,1.2000866546498589e-17,0.00763363363065353,1.0264985589845264e-17,-0.0416329360484691,6.2399668643706745e-18
temperature,beta,2.2204081632653065,2.2204081632653065,1.5707963267948966,0.5,0.2205665361487231,0.7794334638512762,2.3549500659889625e-17,0.214428235758712,0.785571764241288,1.0491751762758181e-17,0.2765972662675794,0.7234027337324206,1.6214023347753864e-17,0.006138300390011092,1.3057748897131444e-17,-0.056030730118856314,7.335477312135762e-18
temperature,beta,2.6244897959183677,2.6244897959183677,1.5707963267948966,0.5,0.19972587543923573,0.8002741245607646,2.8479157200537406e-17,0.19843369553146933,0.8015663044685306,1.3146924685708063e-17,0.2728607907356911,0.727139209264309,2.0936673396409914e-17,0.0012921799077663942,1.5332232514829343e-17,-0.07313491529645536,7.542483804127492e-18
temperature,beta,3.028571428571429,3.028571428571429,1.5707963267948966,0.5,0.18249568623260376,0.8175043137673956,3.2897863070677527e-17,0.18995527644846233,0.8100447235515377,1.6059076765902218e-17,0.2755587137843993,0.7244412862156007,2.6305604483736866e-17,-0.007459590215858569,1.6838786304775308e-17,-0.09306302755179552,6.59225858694066e-18
