key,status,error,timestamp,beta,theta,g,n_modes,n_cut,ordered_p00,ordered_coh,analytic_v12_p00,analytic_v12_coh,analytic_raw_p00,analytic_raw_coh,ed_p00,ed_coh,elapsed_s
14.00000000|3|6,ok,,2026-02-20 10:32:42,14.0,1.5707963267948966,0.5,3,6,0.40272163092673524,1.7789683261767347e-18,0.15709817374634244,6.091070677931855e-17,1.0,3.877238374401448e-16,0.2679522651457852,2.0841443441426746e-16,0.07568869999522576
0.60000000|4|3,ok,,2026-02-20 10:32:42,0.6,1.5707963267948966,0.5,4,3,0.3289834567267669,8.156610498446434e-18,0.311532114333834,5.6034702799387626e-18,0.3628146670590665,9.192920631552487e-18,0.2783190849547413,3.498185834472357e-18,0.008856500004185364
1.63076923|4|3,ok,,2026-02-20 10:32:42,1.6307692307692307,1.5707963267948966,0.5,4,3,0.2682899329197803,1.403340444965622e-17,0.24044519035801237,2.4885139145322142e-17,0.97124012970106,1.142374206512359e-16,0.16823271016815397,3.147962713006201e-17,0.008427900000242516
2.66153846|4|3,ok,,2026-02-20 10:32:42,2.661538461538462,1.5707963267948966,0.5,4,3,0.25144854926394866,1.4641222870092914e-17,0.2966037507833744,5.806010802476528e-17,1.0,1.980405826614873e-16,0.15063244249774815,7.388801815608004e-17,0.008701200000359677
3.69230769|4|3,ok,,2026-02-20 10:32:42,3.692307692307693,1.5707963267948966,0.5,4,3,0.24213482414738718,3.877449823331924e-18,0.3495480863455481,9.232230418945849e-17,1.0,2.6442446803553193e-16,0.1496309975129,1.2010864566408134e-16,0.009382299998833332
4.72307692|4|3,ok,,2026-02-20 10:32:42,4.723076923076923,1.5707963267948966,0.5,4,3,0.23742741918963525,1.574619778330733e-17,0.35227422689598586,1.0817420831567946e-16,1.0,3.0711847185682216e-16,0.15142716542857165,1.6845910276715156e-16,0.009399299997312482
5.75384615|4|3,ok,,2026-02-20 10:32:42,5.753846153846154,1.5707963267948966,0.5,4,3,0.23665901907701614,6.974040805869295e-18,0.33203702151452463,1.1060959254574412e-16,0.9999999999944778,3.33131013245545e-16,0.15339576893464377,2.182578855502512e-16,0.00878470000316156
6.78461538|4|3,ok,,2026-02-20 10:32:42,6.784615384615385,1.5707963267948966,0.5,4,3,0.23911044856660046,6.7883896928914895e-18,0.3066730557697036,1.072332464507517e-16,1.0,3.4966735605918195e-16,0.15507196609535231,2.6895938179834525e-16,0.008640699998068158
7.81538462|4|3,ok,,2026-02-20 10:32:42,7.815384615384616,1.5707963267948966,0.5,4,3,0.2439769616788219,4.021467548710236e-18,0.2812808736180651,1.0149335694450267e-16,1.0,3.608258103504782e-16,0.15641724770435741,3.2012454310339683e-16,0.009303400001954287
8.84615385|4|3,ok,,2026-02-20 10:32:42,8.846153846153847,1.5707963267948966,0.5,4,3,0.24916584326820096,7.256274840149223e-18,0.2570069925612697,9.477139992076694e-17,1.0,3.687502998060666e-16,0.15747395234436326,3.714354664289903e-16,0.009348699997644871
9.87692308|4|3,ok,,2026-02-20 10:32:42,9.876923076923077,1.5707963267948966,0.5,4,3,0.1372586525968836,8.815521408774453e-18,0.23411170364757777,8.770081789980059e-17,1.0,3.7461099604552617e-16,0.15829445053500174,4.2268205060310085e-16,0.00863000000390457
10.90769231|4|3,ok,,2026-02-20 10:32:42,10.907692307692308,1.5707963267948966,0.5,4,3,0.2773849835654745,1.831070588082525e-17,0.21266693469721615,8.061964910720126e-17,1.0,3.7908878228888256e-16,0.15892629506916234,4.737378168414049e-16,0.008687800000188872
11.93846154|4|3,ok,,2026-02-20 10:32:42,11.938461538461539,1.5707963267948966,0.5,4,3,0.35763853842659304,5.382389204600089e-18,0.19269160919733164,7.372426124913352e-17,1.0,3.8260234362363717e-16,0.15940946769608105,5.245361540485899e-16,0.009044899998116307
12.96923077|4|3,ok,,2026-02-20 10:32:42,12.969230769230771,1.5707963267948966,0.5,4,3,0.5,4.89424454820008e-34,0.17417710796848834,6.713168650161785e-17,0.999989783408255,3.85418046211834e-16,0.15977651787737743,5.75050801325492e-16,0.009318800002802163
14.00000000|4|3,ok,,2026-02-20 10:32:42,14.0,1.5707963267948966,0.5,4,3,0.40272163092673524,1.7789683261767347e-18,0.15709817374634244,6.091070677931855e-17,1.0,3.877238374401448e-16,0.16005345655531586,6.252811265370751e-16,0.009007999993627891
0.60000000|4|4,ok,,2026-02-20 10:32:42,0.6,1.5707963267948966,0.5,4,4,0.3289834567267669,8.156610498446434e-18,0.311532114333834,5.6034702799387626e-18,0.3628146670590665,9.192920631552487e-18,0.28407653351872664,9.541752872372708e-18,0.12416930000472348
1.63076923|4|4,ok,,2026-02-20 10:32:42,1.6307692307692307,1.5707963267948966,0.5,4,4,0.2682899329197803,1.403340444965622e-17,0.24044519035801237,2.4885139145322142e-17,0.97124012970106,1.142374206512359e-16,0.18681165991796714,2.4603381288936085e-17,0.12105069999961415
2.66153846|4|4,ok,,2026-02-20 10:32:43,2.661538461538462,1.5707963267948966,0.5,4,4,0.25144854926394866,1.4641222870092914e-17,0.2966037507833744,5.806010802476528e-17,1.0,1.980405826614873e-16,0.17768920541490885,3.7380834609539564e-17,0.1305625000022701
3.69230769|4|4,ok,,2026-02-20 10:32:43,3.692307692307693,1.5707963267948966,0.5,4,4,0.24213482414738718,3.877449823331924e-18,0.3495480863455481,9.232230418945849e-17,1.0,2.6442446803553193e-16,0.18131622984026746,5.3082980247515097e-17,0.12435839999670861
4.72307692|4|4,ok,,2026-02-20 10:32:43,4.723076923076923,1.5707963267948966,0.5,4,4,0.23742741918963525,1.574619778330733e-17,0.35227422689598586,1.0817420831567946e-16,1.0,3.0711847185682216e-16,0.18618626210468078,7.09407295748657e-17,0.12203710000176216
5.75384615|4|4,ok,,2026-02-20 10:32:43,5.753846153846154,1.5707963267948966,0.5,4,4,0.23665901907701614,6.974040805869295e-18,0.33203702151452463,1.1060959254574412e-16,0.9999999999944778,3.33131013245545e-16,0.19043351943768935,9.021099127536289e-17,0.12195359999896027
6.78461538|4|4,ok,,2026-02-20 10:32:43,6.784615384615385,1.5707963267948966,0.5,4,4,0.23911044856660046,6.7883896928914895e-18,0.3066730557697036,1.072332464507517e-16,1.0,3.4966735605918195e-16,0.19384391110756446,1.1027347591675718e-16,0.12315940000553383
7.81538462|4|4,ok,,2026-02-20 10:32:43,7.815384615384616,1.5707963267948966,0.5,4,4,0.2439769616788219,4.021467548710236e-18,0.2812808736180651,1.0149335694450267e-16,1.0,3.608258103504782e-16,0.19650781842788803,1.3067974324899763e-16,0.12338390000513755
8.84615385|4|4,ok,,2026-02-20 10:32:43,8.846153846153847,1.5707963267948966,0.5,4,4,0.24916584326820096,7.256274840149223e-18,0.2570069925612697,9.477139992076694e-17,1.0,3.687502998060666e-16,0.19856225125120927,1.5114081744138404e-16,0.12396470000385307
9.87692308|4|4,ok,,2026-02-20 10:32:44,9.876923076923077,1.5707963267948966,0.5,4,4,0.1372586525968836,8.815521408774453e-18,0.23411170364757777,8.770081789980059e-17,1.0,3.7461099604552617e-16,0.20013568785379893,1.714891411301194e-16,0.12243039999884786
10.90769231|4|4,ok,,2026-02-20 10:32:44,10.907692307692308,1.5707963267948966,0.5,4,4,0.2773849835654745,1.831070588082525e-17,0.21266693469721615,8.061964910720126e-17,1.0,3.7908878228888256e-16,0.2013360873385879,1.916399971066436e-16,0.12391639999987092
11.93846154|4|4,ok,,2026-02-20 10:32:44,11.938461538461539,1.5707963267948966,0.5,4,4,0.35763853842659304,5.382389204600089e-18,0.19269160919733164,7.372426124913352e-17,1.0,3.8260234362363717e-16,0.20225006729615885,2.115609494399764e-16,0.12322920000588056
12.96923077|4|4,ok,,2026-02-20 10:32:44,12.969230769230771,1.5707963267948966,0.5,4,4,0.5,4.89424454820008e-34,0.17417710796848834,6.713168650161785e-17,0.999989783408255,3.85418046211834e-16,0.2029454026723624,2.3125026569656414e-16,0.12312550000206102
14.00000000|4|4,ok,,2026-02-20 10:32:44,14.0,1.5707963267948966,0.5,4,4,0.40272163092673524,1.7789683261767347e-18,0.15709817374634244,6.091070677931855e-17,1.0,3.877238374401448e-16,0.20347434514149002,2.5072272617184253e-16,0.12289039999450324
