key,status,error,timestamp,beta,theta,g,n_modes,n_cut,ordered_p00,ordered_coh,analytic_v12_p00,analytic_v12_coh,analytic_raw_p00,analytic_raw_coh,ed_p00,ed_coh,elapsed_s
8.89090909|2|6,ok,,2026-02-20 10:28:17,8.89090909090909,1.5707963267948966,0.5,2,6,0.24755711768635352,6.018868114348842e-18,0.2559834341408481,9.446848716979176e-17,1.0,3.6904142891002513e-16,0.30217767165702397,2.1226477534508573e-15,0.001752600001054816
9.92727273|2|6,ok,,2026-02-20 10:28:17,9.927272727272728,1.5707963267948966,0.5,2,6,1.0,4.062329511621797e-17,0.23303020997572443,8.735315656715337e-17,1.0,3.7485765013012307e-16,0.30226891392650734,2.3719898399962724e-15,0.0017402000012225471
10.96363636|2|6,ok,,2026-02-20 10:28:17,10.963636363636363,1.5707963267948966,0.5,2,6,0.5,4.169075744956425e-35,0.2115450507004435,8.023930538406586e-17,1.0,3.793012660793426e-16,0.30231109346444507,2.620740946947526e-15,0.0017786999960662797
12.00000000|2|6,ok,,2026-02-20 10:28:17,12.0,1.5707963267948966,0.5,2,6,0.29049762336767465,1.0359549513228417e-18,0.19154535734846617,7.332132223343288e-17,1.0,3.8278830284259875e-16,0.30233059168866266,2.8691713840152833e-15,0.0018242000005557202
0.60000000|2|8,ok,,2026-02-20 10:28:17,0.6,1.5707963267948966,0.5,2,8,0.3289834567267669,8.156610498446434e-18,0.311532114333834,5.6034702799387626e-18,0.3628146670590665,9.192920631552487e-18,0.3018946175052775,2.2395853268963548e-18,0.006280299996433314
1.63636364|2|8,ok,,2026-02-20 10:28:17,1.6363636363636362,1.5707963267948966,0.5,2,8,0.26815548688013385,2.6436453976995994e-17,0.240523953221148,2.5021546263885314e-17,0.972801763140575,1.1483652441109132e-16,0.29812249754261466,6.208027820371508e-17,0.006496900001366157
2.67272727|2|8,ok,,2026-02-20 10:28:17,2.672727272727273,1.5707963267948966,0.5,2,8,0.25131844995732,6.781485643189281e-18,0.2974074308521526,5.848195118965003e-17,1.0,1.988801725815248e-16,0.3204354160703565,1.13233575376573e-16,0.006203900004038587
3.70909091|2|8,ok,,2026-02-20 10:28:17,3.7090909090909094,1.5707963267948966,0.5,2,8,0.24202339310722554,2.8802007884592675e-18,0.3499473220896542,9.273754169313793e-17,1.0,2.6530009678444767e-16,0.3297841719383817,1.4324090400533645e-16,0.006089499998779502
4.74545455|2|8,ok,,2026-02-20 10:28:17,4.745454545454545,1.5707963267948966,0.5,2,8,0.23737125350971564,4.981764055006539e-18,0.3519784254887074,1.0833393521101265e-16,1.0,3.078285347390561e-16,0.3335159207571306,1.6753743895571658e-16,0.0063555000015185215
5.78181818|2|8,ok,,2026-02-20 10:28:17,5.781818181818181,1.5707963267948966,0.5,2,8,0.23668655030233596,1.9701726609029902e-17,0.33137601740716083,1.1057147023875029e-16,0.99999999999416,3.3368012522472636e-16,0.335091381076781,1.9360383348060736e-16,0.006121900005382486
6.81818182|2|8,ok,,2026-02-20 10:28:17,6.818181818181818,1.5707963267948966,0.5,2,8,0.23923463572067488,5.392509421499473e-18,0.30583547891737073,1.0707271212220035e-16,1.0,3.5010000543401777e-16,0.3357942728659747,2.228662858028472e-16,0.006199100003868807
7.85454545|2|8,ok,,2026-02-20 10:28:17,7.8545454545454545,1.5707963267948966,0.5,2,8,0.24418073712034483,6.683641832701076e-18,0.2803354010763267,1.0125049343007558e-16,1.0,3.611764057109129e-16,0.3361200028798676,2.54742305361333e-16,0.0060557000033441
8.89090909|2|8,ok,,2026-02-20 10:28:17,8.89090909090909,1.5707963267948966,0.5,2,8,0.24755711768635352,6.018868114348842e-18,0.2559834341408481,9.446848716979176e-17,1.0,3.6904142891002513e-16,0.33627445610093687,2.8836265044064353e-16,0.006202500000654254
9.92727273|2|8,ok,,2026-02-20 10:28:17,9.927272727272728,1.5707963267948966,0.5,2,8,1.0,4.062329511621797e-17,0.23303020997572443,8.735315656715337e-17,1.0,3.7485765013012307e-16,0.33634865155832916,3.230461842047301e-16,0.00593970000045374
10.96363636|2|8,ok,,2026-02-20 10:28:17,10.963636363636363,1.5707963267948966,0.5,2,8,0.5,4.169075744956425e-35,0.2115450507004435,8.023930538406586e-17,1.0,3.793012660793426e-16,0.33638453722442724,3.5834645655673766e-16,0.006291300000157207
12.00000000|2|8,ok,,2026-02-20 10:28:17,12.0,1.5707963267948966,0.5,2,8,0.29049762336767465,1.0359549513228417e-18,0.19154535734846617,7.332132223343288e-17,1.0,3.8278830284259875e-16,0.3364019422829814,3.939937549936687e-16,0.006073800002923235
0.60000000|2|10,ok,,2026-02-20 10:28:17,0.6,1.5707963267948966,0.5,2,10,0.3289834567267669,8.156610498446434e-18,0.311532114333834,5.6034702799387626e-18,0.3628146670590665,9.192920631552487e-18,0.3143041236350304,3.538991361280391e-18,0.012515299997176044
1.63636364|2|10,ok,,2026-02-20 10:28:17,1.6363636363636362,1.5707963267948966,0.5,2,10,0.26815548688013385,2.6436453976995994e-17,0.240523953221148,2.5021546263885314e-17,0.972801763140575,1.1483652441109132e-16,0.32449450914761896,8.554188626013008e-17,0.012879900001280475
2.67272727|2|10,ok,,2026-02-20 10:28:17,2.672727272727273,1.5707963267948966,0.5,2,10,0.25131844995732,6.781485643189281e-18,0.2974074308521526,5.848195118965003e-17,1.0,1.988801725815248e-16,0.34505568588882096,1.8556527779586732e-16,0.012909999997646082
3.70909091|2|10,ok,,2026-02-20 10:28:17,3.7090909090909094,1.5707963267948966,0.5,2,10,0.24202339310722554,2.8802007884592675e-18,0.3499473220896542,9.273754169313793e-17,1.0,2.6530009678444767e-16,0.3526502755502368,2.6458003946994813e-16,0.012953099998412654
4.74545455|2|10,ok,,2026-02-20 10:28:17,4.745454545454545,1.5707963267948966,0.5,2,10,0.23737125350971564,4.981764055006539e-18,0.3519784254887074,1.0833393521101265e-16,1.0,3.078285347390561e-16,0.355606874854022,3.2934171257026407e-16,0.012821999996958766
5.78181818|2|10,ok,,2026-02-20 10:28:17,5.781818181818181,1.5707963267948966,0.5,2,10,0.23668655030233596,1.9701726609029902e-17,0.33137601740716083,1.1057147023875029e-16,0.99999999999416,3.3368012522472636e-16,0.35688848622104924,3.8967787245214764e-16,0.012977400001545902
6.81818182|2|10,ok,,2026-02-20 10:28:17,6.818181818181818,1.5707963267948966,0.5,2,10,0.23923463572067488,5.392509421499473e-18,0.30583547891737073,1.0707271212220035e-16,1.0,3.5010000543401777e-16,0.3574869490256645,4.500167116707075e-16,0.01292470000043977
7.85454545|2|10,ok,,2026-02-20 10:28:17,7.8545454545454545,1.5707963267948966,0.5,2,10,0.24418073712034483,6.683641832701076e-18,0.2803354010763267,1.0125049343007558e-16,1.0,3.611764057109129e-16,0.35777852909047075,5.115420715092621e-16,0.013347799998882692
8.89090909|2|10,ok,,2026-02-20 10:28:17,8.89090909090909,1.5707963267948966,0.5,2,10,0.24755711768635352,6.018868114348842e-18,0.2559834341408481,9.446848716979176e-17,1.0,3.6904142891002513e-16,0.3579238909710383,5.742312486233337e-16,0.012808200001018122
9.92727273|2|10,ok,,2026-02-20 10:28:17,9.927272727272728,1.5707963267948966,0.5,2,10,1.0,4.062329511621797e-17,0.23303020997572443,8.735315656715337e-17,1.0,3.7485765013012307e-16,0.357997256479052,6.377716438148704e-16,0.012988399997993838
10.96363636|2|10,ok,,2026-02-20 10:28:17,10.963636363636363,1.5707963267948966,0.5,2,10,0.5,4.169075744956425e-35,0.2115450507004435,8.023930538406586e-17,1.0,3.793012660793426e-16,0.3580345284820123,7.018662453870755e-16,0.01287169999704929
12.00000000|2|10,ok,,2026-02-20 10:28:17,12.0,1.5707963267948966,0.5,2,10,0.29049762336767465,1.0359549513228417e-18,0.19154535734846617,7.332132223343288e-17,1.0,3.8278830284259875e-16,0.3580535266032231,7.663006483593745e-16,0.013093699999444652
0.60000000|2|12,ok,,2026-02-20 10:28:17,0.6,1.5707963267948966,0.5,2,12,0.3289834567267669,8.156610498446434e-18,0.311532114333834,5.6034702799387626e-18,0.3628146670590665,9.192920631552487e-18,0.32501973566956716,6.745607124699173e-18,0.030198599997675046
1.63636364|2|12,ok,,2026-02-20 10:28:17,1.6363636363636362,1.5707963267948966,0.5,2,12,0.26815548688013385,2.6436453976995994e-17,0.240523953221148,2.5021546263885314e-17,0.972801763140575,1.1483652441109132e-16,0.34372003601633233,4.326292396206659e-17,0.03030649999709567
2.67272727|2|12,ok,,2026-02-20 10:28:17,2.672727272727273,1.5707963267948966,0.5,2,12,0.25131844995732,6.781485643189281e-18,0.2974074308521526,5.848195118965003e-17,1.0,1.988801725815248e-16,0.3621370540862326,8.503733643342273e-17,0.030880900005286094
3.70909091|2|12,ok,,2026-02-20 10:28:17,3.7090909090909094,1.5707963267948966,0.5,2,12,0.24202339310722554,2.8802007884592675e-18,0.3499473220896542,9.273754169313793e-17,1.0,2.6530009678444767e-16,0.3684760082273666,1.2467014754556841e-16,0.02990029999637045
4.74545455|2|12,ok,,2026-02-20 10:28:17,4.745454545454545,1.5707963267948966,0.5,2,12,0.23737125350971564,4.981764055006539e-18,0.3519784254887074,1.0833393521101265e-16,1.0,3.078285347390561e-16,0.3709700649565016,1.650815324868315e-16,0.029736199998296797
5.78181818|2|12,ok,,2026-02-20 10:28:17,5.781818181818181,1.5707963267948966,0.5,2,12,0.23668655030233596,1.9701726609029902e-17,0.33137601740716083,1.1057147023875029e-16,0.99999999999416,3.3368012522472636e-16,0.3720945965782871,2.063486713391386e-16,0.029545099998358637
6.81818182|2|12,ok,,2026-02-20 10:28:17,6.818181818181818,1.5707963267948966,0.5,2,12,0.23923463572067488,5.392509421499473e-18,0.30583547891737073,1.0707271212220035e-16,1.0,3.5010000543401777e-16,0.3726436201836444,2.476553235839991e-16,0.029905700001108926
7.85454545|2|12,ok,,2026-02-20 10:28:17,7.8545454545454545,1.5707963267948966,0.5,2,12,0.24418073712034483,6.683641832701076e-18,0.2803354010763267,1.0125049343007558e-16,1.0,3.611764057109129e-16,0.3729231826856205,2.885741599054069e-16,0.033758099998522084
8.89090909|2|12,ok,,2026-02-20 10:28:17,8.89090909090909,1.5707963267948966,0.5,2,12,0.24755711768635352,6.018868114348842e-18,0.2559834341408481,9.446848716979176e-17,1.0,3.6904142891002513e-16,0.3730687594740307,3.2903949852999006e-16,0.029128800000762567
9.92727273|2|12,ok,,2026-02-20 10:28:17,9.927272727272728,1.5707963267948966,0.5,2,12,1.0,4.062329511621797e-17,0.23303020997572443,8.735315656715337e-17,1.0,3.7485765013012307e-16,0.37314550043509553,3.691336055235888e-16,0.029406199995719362
10.96363636|2|12,ok,,2026-02-20 10:28:17,10.963636363636363,1.5707963267948966,0.5,2,12,0.5,4.169075744956425e-35,0.2115450507004435,8.023930538406586e-17,1.0,3.793012660793426e-16,0.3731862318599128,4.089646705201247e-16,0.030604300001868978
12.00000000|2|12,ok,,2026-02-20 10:28:18,12.0,1.5707963267948966,0.5,2,12,0.29049762336767465,1.0359549513228417e-18,0.19154535734846617,7.332132223343288e-17,1.0,3.8278830284259875e-16,0.37320793289402493,4.486228427737688e-16,0.03044170000066515
0.60000000|3|3,ok,,2026-02-20 10:28:18,0.6,1.5707963267948966,0.5,3,3,0.3289834567267669,8.156610498446434e-18,0.311532114333834,5.6034702799387626e-18,0.3628146670590665,9.192920631552487e-18,0.27020698397581033,1.526728463628217e-17,0.00153159999899799
1.63636364|3|3,ok,,2026-02-20 10:28:18,1.6363636363636362,1.5707963267948966,0.5,3,3,0.26815548688013385,2.6436453976995994e-17,0.240523953221148,2.5021546263885314e-17,0.972801763140575,1.1483652441109132e-16,0.15393925727281207,3.898038885415189e-17,0.0013002999985474162
2.67272727|3|3,ok,,2026-02-20 10:28:18,2.672727272727273,1.5707963267948966,0.5,3,3,0.25131844995732,6.781485643189281e-18,0.2974074308521526,5.848195118965003e-17,1.0,1.988801725815248e-16,0.14262092269311608,9.207761641505139e-17,0.0013441999981296249
3.70909091|3|3,ok,,2026-02-20 10:28:18,3.7090909090909094,1.5707963267948966,0.5,3,3,0.24202339310722554,2.8802007884592675e-18,0.3499473220896542,9.273754169313793e-17,1.0,2.6530009678444767e-16,0.1450822981026547,1.4554892397601372e-16,0.0012997000012546778
4.74545455|3|3,ok,,2026-02-20 10:28:18,4.745454545454545,1.5707963267948966,0.5,3,3,0.23737125350971564,4.981764055006539e-18,0.3519784254887074,1.0833393521101265e-16,1.0,3.078285347390561e-16,0.148389960840139,2.0121425944538712e-16,0.0012934999977005646
5.78181818|3|3,ok,,2026-02-20 10:28:18,5.781818181818181,1.5707963267948966,0.5,3,3,0.23668655030233596,1.9701726609029902e-17,0.33137601740716083,1.1057147023875029e-16,0.99999999999416,3.3368012522472636e-16,0.15107191165720704,2.585005400744429e-16,0.0013170999955036677
6.81818182|3|3,ok,,2026-02-20 10:28:18,6.818181818181818,1.5707963267948966,0.5,3,3,0.23923463572067488,5.392509421499473e-18,0.30583547891737073,1.0707271212220035e-16,1.0,3.5010000543401777e-16,0.15309416954297278,3.166427743646803e-16,0.001290699998207856
7.85454545|3|3,ok,,2026-02-20 10:28:18,7.8545454545454545,1.5707963267948966,0.5,3,3,0.24418073712034483,6.683641832701076e-18,0.2803354010763267,1.0125049343007558e-16,1.0,3.611764057109129e-16,0.15458586145696226,3.7509482832591584e-16,0.001288400002522394
8.89090909|3|3,ok,,2026-02-20 10:28:18,8.89090909090909,1.5707963267948966,0.5,3,3,0.24755711768635352,6.018868114348842e-18,0.2559834341408481,9.446848716979176e-17,1.0,3.6904142891002513e-16,0.15567384324205197,4.335267583726477e-16,0.0013078999982099049
9.92727273|3|3,ok,,2026-02-20 10:28:18,9.927272727272728,1.5707963267948966,0.5,3,3,1.0,4.062329511621797e-17,0.23303020997572443,8.735315656715337e-17,1.0,3.7485765013012307e-16,0.1564614799665315,4.917634588448696e-16,0.0014044000054127537
10.96363636|3|3,ok,,2026-02-20 10:28:18,10.963636363636363,1.5707963267948966,0.5,3,3,0.5,4.169075744956425e-35,0.2115450507004435,8.023930538406586e-17,1.0,3.793012660793426e-16,0.15702865429489046,5.497292999969733e-16,0.0013982999953441322
12.00000000|3|3,ok,,2026-02-20 10:28:18,12.0,1.5707963267948966,0.5,3,3,0.29049762336767465,1.0359549513228417e-18,0.19154535734846617,7.332132223343288e-17,1.0,3.8278830284259875e-16,0.1574354800092182,6.074077543502955e-16,0.0013561000014306046
0.60000000|3|4,ok,,2026-02-20 10:28:18,0.6,1.5707963267948966,0.5,3,4,0.3289834567267669,8.156610498446434e-18,0.311532114333834,5.6034702799387626e-18,0.3628146670590665,9.192920631552487e-18,0.2758592045019687,5.626817340958425e-18,0.006421899997803848
1.63636364|3|4,ok,,2026-02-20 10:28:18,1.6363636363636362,1.5707963267948966,0.5,3,4,0.26815548688013385,2.6436453976995994e-17,0.240523953221148,2.5021546263885314e-17,0.972801763140575,1.1483652441109132e-16,0.17918587051589888,8.122672407435175e-18,0.006016899998940062
2.67272727|3|4,ok,,2026-02-20 10:28:18,2.672727272727273,1.5707963267948966,0.5,3,4,0.25131844995732,6.781485643189281e-18,0.2974074308521526,5.848195118965003e-17,1.0,1.988801725815248e-16,0.17790736010852048,7.566551095266889e-18,0.006008199998177588
3.70909091|3|4,ok,,2026-02-20 10:28:18,3.7090909090909094,1.5707963267948966,0.5,3,4,0.24202339310722554,2.8802007884592675e-18,0.3499473220896542,9.273754169313793e-17,1.0,2.6530009678444767e-16,0.1855600861487432,7.709911482747483e-18,0.005931600004259963
4.74545455|3|4,ok,,2026-02-20 10:28:18,4.745454545454545,1.5707963267948966,0.5,3,4,0.23737125350971564,4.981764055006539e-18,0.3519784254887074,1.0833393521101265e-16,1.0,3.078285347390561e-16,0.1921942328575963,8.545173962166236e-18,0.005976499996904749
5.78181818|3|4,ok,,2026-02-20 10:28:18,5.781818181818181,1.5707963267948966,0.5,3,4,0.23668655030233596,1.9701726609029902e-17,0.33137601740716083,1.1057147023875029e-16,0.99999999999416,3.3368012522472636e-16,0.19708966436582778,9.735535207956611e-18,0.006052600001567043
6.81818182|3|4,ok,,2026-02-20 10:28:18,6.818181818181818,1.5707963267948966,0.5,3,4,0.23923463572067488,5.392509421499473e-18,0.30583547891737073,1.0707271212220035e-16,1.0,3.5010000543401777e-16,0.2005552707510072,1.1053322397245489e-17,0.0060352999935275875
7.85454545|3|4,ok,,2026-02-20 10:28:18,7.8545454545454545,1.5707963267948966,0.5,3,4,0.24418073712034483,6.683641832701076e-18,0.2803354010763267,1.0125049343007558e-16,1.0,3.611764057109129e-16,0.20296408411655192,1.2374614487969064e-17,0.005941800001892261
8.89090909|3|4,ok,,2026-02-20 10:28:18,8.89090909090909,1.5707963267948966,0.5,3,4,0.24755711768635352,6.018868114348842e-18,0.2559834341408481,9.446848716979176e-17,1.0,3.6904142891002513e-16,0.20462233455383183,1.3642952001139506e-17,0.005967099998088088
9.92727273|3|4,ok,,2026-02-20 10:28:18,9.927272727272728,1.5707963267948966,0.5,3,4,1.0,4.062329511621797e-17,0.23303020997572443,8.735315656715337e-17,1.0,3.7485765013012307e-16,0.2057583815909137,1.484013373018464e-17,0.006099199999880511
10.96363636|3|4,ok,,2026-02-20 10:28:18,10.963636363636363,1.5707963267948966,0.5,3,4,0.5,4.169075744956425e-35,0.2115450507004435,8.023930538406586e-17,1.0,3.793012660793426e-16,0.20653514813270224,1.5967121060662207e-17,0.006035600003087893
12.00000000|3|4,ok,,2026-02-20 10:28:18,12.0,1.5707963267948966,0.5,3,4,0.29049762336767465,1.0359549513228417e-18,0.19154535734846617,7.332132223343288e-17,1.0,3.8278830284259875e-16,0.20706611198032718,1.70329595222538e-17,0.006066800000553485
0.60000000|3|5,ok,,2026-02-20 10:28:18,0.6,1.5707963267948966,0.5,3,5,0.3289834567267669,8.156610498446434e-18,0.311532114333834,5.6034702799387626e-18,0.3628146670590665,9.192920631552487e-18,0.2806221690364307,1.2199260639574572e-17,0.021384300001955125
1.63636364|3|5,ok,,2026-02-20 10:28:18,1.6363636363636362,1.5707963267948966,0.5,3,5,0.26815548688013385,2.6436453976995994e-17,0.240523953221148,2.5021546263885314e-17,0.972801763140575,1.1483652441109132e-16,0.20047862970216931,8.45009941106986e-18,0.02169290000165347
2.67272727|3|5,ok,,2026-02-20 10:28:18,2.672727272727273,1.5707963267948966,0.5,3,5,0.25131844995732,6.781485643189281e-18,0.2974074308521526,5.848195118965003e-17,1.0,1.988801725815248e-16,0.2066216412544078,7.715693193810572e-18,0.020613100001355633
3.70909091|3|5,ok,,2026-02-20 10:28:18,3.7090909090909094,1.5707963267948966,0.5,3,5,0.24202339310722554,2.8802007884592675e-18,0.3499473220896542,9.273754169313793e-17,1.0,2.6530009678444767e-16,0.2177334484987267,4.992373850694562e-18,0.020992699995986186
4.74545455|3|5,ok,,2026-02-20 10:28:18,4.745454545454545,1.5707963267948966,0.5,3,5,0.23737125350971564,4.981764055006539e-18,0.3519784254887074,1.0833393521101265e-16,1.0,3.078285347390561e-16,0.22618319880036852,1.4864578004293038e-18,0.021275799997965805
5.78181818|3|5,ok,,2026-02-20 10:28:18,5.781818181818181,1.5707963267948966,0.5,3,5,0.23668655030233596,1.9701726609029902e-17,0.33137601740716083,1.1057147023875029e-16,0.99999999999416,3.3368012522472636e-16,0.2319738649035705,1.8703361490420286e-18,0.021013700003095437
6.81818182|3|5,ok,,2026-02-20 10:28:18,6.818181818181818,1.5707963267948966,0.5,3,5,0.23923463572067488,5.392509421499473e-18,0.30583547891737073,1.0707271212220035e-16,1.0,3.5010000543401777e-16,0.23580844843453128,4.647945117068631e-18,0.0217220000049565
7.85454545|3|5,ok,,2026-02-20 10:28:18,7.8545454545454545,1.5707963267948966,0.5,3,5,0.24418073712034483,6.683641832701076e-18,0.2803354010763267,1.0125049343007558e-16,1.0,3.611764057109129e-16,0.23830714248595655,6.727295145618193e-18,0.020704100003058556
8.89090909|3|5,ok,,2026-02-20 10:28:18,8.89090909090909,1.5707963267948966,0.5,3,5,0.24755711768635352,6.018868114348842e-18,0.2559834341408481,9.446848716979176e-17,1.0,3.6904142891002513e-16,0.2399224296663654,8.149671223099102e-18,0.02081900000484893
9.92727273|3|5,ok,,2026-02-20 10:28:18,9.927272727272728,1.5707963267948966,0.5,3,5,1.0,4.062329511621797e-17,0.23303020997572443,8.735315656715337e-17,1.0,3.7485765013012307e-16,0.24096287774203887,9.020237910867735e-18,0.022117900000012014
10.96363636|3|5,ok,,2026-02-20 10:28:18,10.963636363636363,1.5707963267948966,0.5,3,5,0.5,4.169075744956425e-35,0.2115450507004435,8.023930538406586e-17,1.0,3.793012660793426e-16,0.24163221764251494,9.456125082949304e-18,0.020726900002046023
12.00000000|3|5,ok,,2026-02-20 10:28:18,12.0,1.5707963267948966,0.5,3,5,0.29049762336767465,1.0359549513228417e-18,0.19154535734846617,7.332132223343288e-17,1.0,3.8278830284259875e-16,0.2420627963755356,9.563116964971447e-18,0.02069900000060443
0.60000000|3|6,ok,,2026-02-20 10:28:18,0.6,1.5707963267948966,0.5,3,6,0.3289834567267669,8.156610498446434e-18,0.311532114333834,5.6034702799387626e-18,0.3628146670590665,9.192920631552487e-18,0.2850312536948668,1.3946516865818997e-18,0.07439379999414086
1.63636364|3|6,ok,,2026-02-20 10:28:18,1.6363636363636362,1.5707963267948966,0.5,3,6,0.26815548688013385,2.6436453976995994e-17,0.240523953221148,2.5021546263885314e-17,0.972801763140575,1.1483652441109132e-16,0.21873564391091044,1.4869779088470298e-17,0.07514999999693828
2.67272727|3|6,ok,,2026-02-20 10:28:18,2.672727272727273,1.5707963267948966,0.5,3,6,0.25131844995732,6.781485643189281e-18,0.2974074308521526,5.848195118965003e-17,1.0,1.988801725815248e-16,0.23020901413859618,3.190946936062594e-17,0.0750458999973489
3.70909091|3|6,ok,,2026-02-20 10:28:18,3.7090909090909094,1.5707963267948966,0.5,3,6,0.24202339310722554,2.8802007884592675e-18,0.3499473220896542,9.273754169313793e-17,1.0,2.6530009678444767e-16,0.2433301647619503,4.861157821225125e-17,0.07550729999638861
