method,N,beta,seed,recon_rel_l2,two_body_xx,stderr_two_body_xx,two_body_xy,stderr_two_body_xy,two_body_xz,stderr_two_body_xz,two_body_yx,stderr_two_body_yx,two_body_yy,stderr_two_body_yy,two_body_yz,stderr_two_body_yz,two_body_zx,stderr_two_body_zx,two_body_zy,stderr_two_body_zy,two_body_zz,stderr_two_body_zz,mx,stderr_mx,my,stderr_my,mz,stderr_mz,energy_density,stderr_energy_density,runtime_s,peak_mem_mb,effective_samples,mean_weight,tn_converged,tn_max_bond_observed
stochastic,6,6.0,0,0.0,0.0039006048335222367,0.016472896513414305,0.0,0.0,0.04428629947160287,0.01815664646973282,0.0,0.0,-0.0008279346819014723,0.014544072288832732,0.0,0.0,-0.08564527914048307,0.03106767588007144,0.0,0.0,-0.12540377619957438,0.03999189632190711,-0.1417141813879938,0.06591792351581943,0.0,0.0,0.11932904458821238,0.07036189746051934,-0.3354572976975501,0.015818803047760115,0.018910899991169572,193.88671875,2.497330639196054,57262666.26763157,,
