sx,sz,d_mean,d_max,d_last
-0.2,1.6,0.08364807394378108,0.1382482347772221,0.1382482347772221
0.8,1.0,0.08395455995779365,0.11823283361516454,0.0898234241013105
1.0,1.4000000000000001,0.08463738698929711,0.11883777053841536,0.08552010241115754
1.2,1.8,0.08527483411923872,0.11980829701917521,0.08282312559096489
-0.2,1.4000000000000001,0.08631293066400966,0.14387789912439053,0.14387789912439053
1.2,1.6,0.08889599530013546,0.12450990037794046,0.08739428115891061
1.4000000000000001,2.0,0.08894137176084635,0.12474010792089246,0.08473558978203682
1.0,1.2,0.0890182380710679,0.12459027032219844,0.09132727596928145
0.8,0.8,0.08950543289659972,0.1258448141728116,0.09769303635533294
-0.2,1.2,0.0896157322569554,0.15101253918852173,0.15101253918852173
0.6000000000000001,0.4,0.09086928383964928,0.13027437645928724,0.10955748796819653
1.4000000000000001,1.8,0.09221169033749427,0.1288967983216347,0.08877056702242098
1.2,1.4000000000000001,0.09276192469228352,0.12947923469366457,0.09234923882098556
1.0,1.0,0.09374644897549035,0.13096402477505478,0.09769304359569572
-0.2,1.0,0.09376589824842749,0.1602457315059784,0.1602457315059784
1.6,2.0,0.0948803499991741,0.13231794751738124,0.08982342900860416
0.8,0.6000000000000001,0.09558636589356236,0.13435437339101697,0.106444438421891
1.4000000000000001,1.6,0.09566770402878846,0.13325255599768193,0.09308873660199521
1.2,1.2,0.09687830235135989,0.13476048199212864,0.0976930436885336
1.6,1.8,0.09800400984758602,0.13629065696951598,0.09364857680274473
1.0,0.8,0.09883012238491518,0.1377672231789932,0.1046233435344384
-0.2,0.8,0.09905318791415303,0.17244738060037823,0.17244738060037823
1.4000000000000001,1.4000000000000001,0.09931295245537547,0.137852275123574,0.09769304368972395
0.6000000000000001,0.2,0.0993427287729758,0.14298183092402855,0.1229911974043883
1.8,2.0,0.0999332469817343,0.13894187221993543,0.09408710294785952
1.2,1.0,0.10124984762449611,0.14053225649651377,0.10342895522041648
1.6,1.6,0.1012757625032952,0.14047461361523772,0.09769304368973938
0.8,0.4,0.10220828762689649,0.14356907704158597,0.11608038626370551
-0.3999999999999999,2.0,0.10251320089695062,0.16035235848131066,0.16035235848131066
1.8,1.8,0.10290175221524848,0.14264907805151084,0.09769304368973958
1.4000000000000001,1.2,0.10315042062530108,0.1428325590809768,0.10258546029640053
1.0,0.6000000000000001,0.10427523037090966,0.1450132506608012,0.11212013369464202
2.0,2.0,0.10427739030285241,0.14425594576242262,0.09769304368973955
1.6,1.4000000000000001,0.10469761421484726,0.14482842498648285,0.10195810990678397
-0.3999999999999999,1.8,0.10587036741751177,0.1660822972395678,0.1660822972395678
-0.2,0.6000000000000001,0.10587410589385009,0.18886723747614909,0.18886723747614909
1.2,0.8,0.10588018310260319,0.14661494611012427,0.10955831398291166
1.8,1.6,0.10599077204124382,0.1464884195779007,0.10147329352185394
0.2,-0.3999999999999999,0.10689802233043587,0.24409953323182187,0.24409953323182187
2.0,1.8,0.10709372241121314,0.14778819867893211,0.1010874073878542
1.4000000000000001,1.0,0.10718247242390173,0.14804105954670932,0.10776692287331929
1.6,1.2,0.1082711933643371,0.14935537923687642,0.10644444874622253
0.4,-0.2,0.10829494844223923,0.17130997888706712,0.16302330015777078
1.8,1.4000000000000001,0.10920147612615529,0.15046225764628007,0.10542835024648736
0.8,0.2,0.10937654733091805,0.1537087679294562,0.12659286381419244
-0.3999999999999999,1.6,0.10972619420545904,0.1727311692337794,0.1727311692337794
2.0,1.6,0.11000985393188843,0.1514453104478264,0.10462334366482146
1.0,0.4,0.11008530427588027,0.15283451539240223,0.1201810418465141
1.2,0.6000000000000001,0.11077170053746051,0.15301513226941632,0.11608039991767519
1.4000000000000001,0.8,0.11141078515592996,0.15348201715086868,0.11323726646756255
1.6,1.0,0.11199771547377613,0.15405842271080772,0.11115209271021531
1.8,1.2,0.11253477103560129,0.15457275658886888,0.10955831398509049
2.0,1.4000000000000001,0.1130264779316742,0.15521613927358963,0.10830097020381174
-0.3999999999999999,1.4000000000000001,0.11417320238914619,0.18048951199242386,0.18048951199242386
-0.2,0.4,0.1147539818890291,0.21120341225466135,0.21120341225466135
1.4000000000000001,0.6000000000000001,0.11583628765285862,0.15915898241452536,0.11899516008435063
1.6,0.8,0.11587794981537139,0.15894011464655744,0.1160803999204236
1.2,0.4,0.11592543569869164,0.15973812061935821,0.12299229580965923
1.8,1.0,0.11599128095392794,0.15882185996866344,0.11386286839162613
2.0,1.2,0.11614410013136355,0.15910199887134208,0.11212013386660882
1.0,0.2,0.11626115092213171,0.16126570390980027,0.12879904033883488
0.6000000000000001,-0.2,0.11900220641142675,0.1731549839972847,0.15439575824807206
-0.3999999999999999,1.2,0.11932016392466423,0.1895853203527756,0.1895853203527756
2.0,1.0,0.11936302780916316,0.16310401481862766,0.11608039992042415
1.8,0.8,0.11957132968491466,0.1633205870622083,0.11834126274620774
1.6,0.6000000000000001,0.11991218870491385,0.1640025814249772,0.12122802276128047
1.4000000000000001,0.4,0.12045910457863226,0.16507472655614897,0.12503804830525383
-0.5999999999999999,2.0,0.12132248831441785,0.18336255267839602,0.18336255267839602
1.2,0.2,0.12134095948059835,0.1667877536125283,0.13028877076201645
2.0,0.8,0.1226833596079731,0.16722310864883527,0.12018104206200803
1.8,0.6000000000000001,0.12327492442461656,0.1680096814888573,0.12299229581297993
0.4,-0.3999999999999999,0.12362042455510083,0.19880595839388826,0.19107947413050186
1.6,0.4,0.12410022055253817,0.16924747100329268,0.12659288075792718
1.4000000000000001,0.2,0.1252785095188127,0.17123115347142534,0.1313621041701245
-0.3999999999999999,1.0,0.12529229104476677,0.2002840309448647,0.2002840309448647
-0.5999999999999999,1.8,0.12530420495144273,0.1895888483543596,0.1895888483543596
0.8,-0.2,0.1253412552553865,0.1764576514377328,0.1501564368231974
2.0,0.6000000000000001,0.1261049764833392,0.1714599822388299,0.12442103365758223
-0.2,0.2,0.12634225984317854,0.24149782142728962,0.24149782142728962
1.8,0.4,0.12710174177955555,0.17284607457751638,0.12781430232108965
1.6,0.2,0.12844130768541467,0.17476667320435604,0.13217213958472357
2.0,0.4,0.1296275340153847,0.17581510267626538,0.12879904059513114
1.0,-0.2,0.1296984393605506,0.17957352119657755,0.1476535533511549
-0.5999999999999999,1.6,0.12971641550418692,0.19652776364033528,0.19652776364033528
0.6000000000000001,-0.3999999999999999,0.1301473832799669,0.1905196757006956,0.17218703828207355
1.8,0.2,0.13105111646610068,0.1778299863425188,0.13280514286045764
-0.3999999999999999,0.8,0.13222909792875315,0.21288115532356333,0.21288115532356333
1.2,-0.2,0.13294784761916534,0.18227908454361333,0.1460025181736727
2.0,0.2,0.13325045628686372,0.18028868780217805,0.1333134161082168
0.8,-0.3999999999999999,0.13411479265623716,0.18909235749962816,0.16313159258979343
-0.5999999999999999,1.4000000000000001,0.1346086420431831,0.20426638986048118,0.20426638986048118
1.4000000000000001,-0.2,0.13549972094144178,0.1845155402436582,0.1448318850707208
0.2,-0.5999999999999999,0.13567767183123935,0.3118137697595837,0.3118137697595837
-0.7999999999999998,2.0,0.13615786309445813,0.20029152627267344,0.20029152627267344
1.0,-0.3999999999999999,0.13694615166422133,0.189445596767218,0.15785115233430855
1.6,-0.2,0.13757697409092248,0.18650320661550618,0.14395868322260336
1.2,-0.3999999999999999,0.13913040987295944,0.19052827208934014,0.15439725943288513
1.8,-0.2,0.13931312118075687,0.18823914783033519,0.14328236633836058
-0.5999999999999999,1.2,0.14003300668781504,0.2128958741812698,0.2128958741812698
-0.7999999999999998,1.8,0.1402542211629862,0.20633671965993683,0.20633671965993683
-0.3999999999999999,0.6000000000000001,0.1402785209830551,0.22768277431589784,0.22768277431589784
0.4,-0.5999999999999999,0.14052687354074664,0.22890865055702447,0.22148717447769445
2.0,-0.2,0.14079390948044665,0.18959079686180041,0.14274310767197415
1.4000000000000001,-0.3999999999999999,0.14089556443696766,0.19157281365466428,0.1519634173390849
0.6000000000000001,-0.5999999999999999,0.14210939929911395,0.20913714340938722,0.19119108046459776
1.6,-0.3999999999999999,0.14236733167406232,0.19264955490515986,0.15015645824261514
0.8,-0.5999999999999999,0.14338863255690024,0.20254403397515466,0.17683214947683165
1.8,-0.3999999999999999,0.1436226541021713,0.19366268019656896,0.1487620694072137
1.0,-0.5999999999999999,0.14453213569908607,0.19997355743524392,0.16852825368486057
-0.7999999999999998,1.6,0.1446856214288809,0.21289600284507648,0.21289600284507648
2.0,-0.3999999999999999,0.14471210114233007,0.1944183936695429,0.14765355366032512
1.2,-0.5999999999999999,0.14555714827378535,0.19910143868658517,0.16313161439276425
-0.5999999999999999,1.0,0.14604269795086947,0.22250780775454782,0.22250780775454782
1.4000000000000001,-0.5999999999999999,0.14647606931123822,0.1988681318112836,0.15934777643023096
1.6,-0.5999999999999999,0.14730230214778403,0.1989781960318504,0.15654963738340616
-1.0,2.0,0.14786081074123286,0.21289600396974617,0.21289600396974617
1.8,-0.5999999999999999,0.14804855130127922,0.19923026393493878,0.1543972594374235
2.0,-0.5999999999999999,0.14872598001585868,0.19937402523625009,0.15269063557091556
-0.7999999999999998,1.4000000000000001,0.14947681756195927,0.22000802948096732,0.22000802948096732
-0.3999999999999999,0.4,0.14958595311368786,0.24496972841728237,0.24496972841728237
-1.0,1.8,0.1518485747275691,0.21853958874147833,0.21853958874147833
1.2,-0.7999999999999998,0.1522196681831843,0.20798985762686234,0.17218857834562698
1.4000000000000001,-0.7999999999999998,0.15223599801271712,0.20639618131142876,0.16697473220165543
1.6,-0.7999999999999998,0.15237840482102993,0.20548583752982985,0.1631316143971528
1.0,-0.7999999999999998,0.15244174125957374,0.2109467614094443,0.17965371478957223
1.8,-0.7999999999999998,0.15258838458846727,0.2049398647555335,0.16018343424076842
-0.5999999999999999,0.8,0.15268974327824616,0.23318899106500873,0.23318899106500873
2.0,-0.7999999999999998,0.15283378580670423,0.20453976413531516,0.1578511526477598
0.8,-0.7999999999999998,0.1531339366072261,0.21667365371457323,0.19119251188270145
-0.7999999999999998,1.2,0.1546520705345696,0.22770997527170644,0.22770997527170644
0.6000000000000001,-0.7999999999999998,0.15482018006301917,0.228901965425295,0.21123628844651787
-1.0,1.6,0.1560931962080056,0.22455613711355538,0.22455613711355538
2.0,-1.0,0.15703352998198922,0.2098179861439554,0.1631316143971537
-1.2,2.0,0.15722588963459014,0.22250803622314075,0.22250803622314075
1.8,-1.0,0.15723938797733641,0.21078896149147608,0.16611565654806643
1.6,-1.0,0.15759163734786089,0.21216839845596672,0.16989510019442974
1.4000000000000001,-1.0,0.1581692638971041,0.2141503055561969,0.17483292318394825
0.4,-0.7999999999999998,0.15879693861093364,0.2610130263349535,0.25359432143530736
1.2,-1.0,0.15910809770153936,0.21718234507198847,0.1815491418236958
-0.5999999999999999,0.6000000000000001,0.16002207345067715,0.2450146080803741,0.2450146080803741
-0.7999999999999998,1.0,0.16023434872631118,0.23603595295846172,0.23603595295846172
-0.3999999999999999,0.2,0.16027773140767174,0.26494562354899853,0.26494562354899853
-0.2,-0.2,0.1603122084153522,0.3322208612016884,0.3322208612016884
-1.0,1.4000000000000001,0.16060738757614154,0.2309637195669887,0.2309637195669887
1.0,-1.0,0.16065751506168466,0.22234130034679983,0.1911925302367981
-1.2,1.8,0.16102030948424434,0.2277099784960932,0.2277099784960932
2.0,-1.2,0.1613230032996041,0.21520624751188777,0.16852825398624327
1.8,-1.2,0.1619984710494686,0.21677454336205526,0.1721885783496894
1.6,-1.2,0.16293750104818022,0.21902101056631296,0.17683217027030862
0.8,-1.0,0.1633158881399311,0.2314273166031621,0.20613886201838544
1.4000000000000001,-1.2,0.16426898324541667,0.22212251546184217,0.18290995743571808
-1.4,2.0,0.16485329172353716,0.23002376684912879,0.23002376684912879
-1.2,1.6,0.16501389932457985,0.2331893688037863,0.2331893688037863
-1.0,1.2,0.16540301469879812,0.2377787172996112,0.2377787172996112
2.0,-1.4,0.16569978516777822,0.22070177879997388,0.174037044107462
1.2,-1.2,0.16621120612774842,0.22666529189861867,0.19119253047213916
-0.7999999999999998,0.8,0.16624439472271632,0.24501518359970698,0.24501518359970698
1.8,-1.4,0.16686223557032717,0.22289311181350305,0.17839646967795986
0.2,-0.7999999999999998,0.16772714731408955,0.38014578239854857,0.38014578239854857
-0.5999999999999999,0.4,0.1680800008417001,0.25804024158394523,0.25804024158394523
0.6000000000000001,-1.0,0.1681966182366864,0.24973183897166903,0.2321321425236343
1.6,-1.4,0.1684110323399771,0.226038029224091,0.18393432058088532
-1.4,1.8,0.16843074696947383,0.23480715376062178,0.23480715376062178
1.0,-1.2,0.16915950949416106,0.23412842388076818,0.2031064928100088
-1.2,1.4000000000000001,0.1692135015111618,0.2389551874370554,0.2389551874370554
2.0,-1.6,0.17016125468526777,0.22630149179602105,0.17965371506458092
-1.0,1.0,0.1704907398207393,0.24501519097918356,0.24501519097918356
1.4000000000000001,-1.4,0.17052753956486552,0.23030352204947319,0.19119253047515694
-1.6,2.0,0.171172864905553,0.23603595800374078,0.23603595800374078
1.8,-1.6,0.17182699502685986,0.22914068711786606,0.1847332512720058
-1.4,1.6,0.17216550689137838,0.2398027273755668,0.2398027273755668
-0.7999999999999998,0.6000000000000001,0.17269969812352498,0.25467002279867246,0.25467002279867246
1.2,-1.4,0.17351654911016068,0.2364227493484155,0.2010964815306221
-1.2,1.2,0.1736252685665583,0.2450151910738052,0.2450151910738052
0.8,-1.2,0.1738946590867843,0.24674020202487335,0.2215913833498083
1.6,-1.6,0.17400683949584808,0.23321305428071987,0.19119253047519563
-1.6,1.8,0.17453569755160275,0.24044233618429178,0.24044233618429178
2.0,-1.8,0.17470460318284353,0.2320019892143511,0.18537377479075134
-1.0,0.8,0.17587964443156792,0.2526842245061136,0.2526842245061136
-1.4,1.4000000000000001,0.17606142639562639,0.2450151910750185,0.2450151910750185
-1.8,2.0,0.1764908377571907,0.24094215872707403,0.24094215872707403
1.8,-1.8,0.17688879669759142,0.23551506169425715,0.19119253047519608
-0.5999999999999999,0.2,0.17689240928253136,0.2722936568134692,0.2722936568134692
1.4000000000000001,-1.6,0.17693665809387557,0.23868279117961033,0.19966655643059533
1.0,-1.4,0.17792565460775525,0.2462749379377982,0.21535493487040153
-1.6,1.6,0.17802515863314244,0.24501519107503414,0.24501519107503414
0.4,-1.0,0.1781645693509567,0.29437311085261797,0.28672346398581805
-1.2,1.0,0.17825450025844658,0.2513756476625053,0.2513756476625053
2.0,-2.0,0.1793268480634759,0.2377995771248451,0.19119253047519613
-0.7999999999999998,0.4,0.17961343708222438,0.2650139927144718,0.2650139927144718
-1.8,1.8,0.17965174798534086,0.24501519107503433,0.24501519107503433
1.6,-1.8,0.1797191438113609,0.24053896093117344,0.19859733110456618
-1.4,1.2,0.18012186178143874,0.25044842414998025,0.25044842414998025
1.2,-1.6,0.18101063428027397,0.24651407182378765,0.21123754481547202
-2.0,2.0,0.18102779495591606,0.2450151910750343,0.2450151910750343
-1.0,0.6000000000000001,0.18157684887387684,0.26079327872883995,0.26079327872883995
-1.6,1.4000000000000001,0.1816435058599503,0.24975708664891605,0.24975708664891605
1.8,-2.0,0.1820434458227737,0.24207707998734623,0.19776763965555288
0.6000000000000001,-1.2,0.18214451409700164,0.27130479633145455,0.25367905810753566
-1.8,1.6,0.1829164107148885,0.24922179408692785,0.24922179408692785
-1.2,0.8,0.1831054810053701,0.25804107666832454,0.25804107666832454
-0.2,-0.3999999999999999,0.18342221859455504,0.3915587907650633,0.3915587907650633
1.4000000000000001,-1.8,0.1834874881661006,0.24724861998101996,0.20831730820421232
-2.0,1.8,0.1840029184393636,0.24879507932707726,0.24879507932707726
-1.4,1.0,0.18434959208141966,0.25610536169633413,0.25610536169633413
0.8,-1.4,0.18482653791602932,0.2625381846739201,0.237466622925007
-1.6,1.2,0.18539264475535022,0.2546700332542836,0.2546700332542836
1.6,-2.0,0.1855418241944801,0.24800794029253145,0.20613887763724775
-0.3999999999999999,-0.2,0.18610125486035645,0.3130478906189673,0.3130478906189673
-1.8,1.4000000000000001,0.18628618966048516,0.2535634034847466,0.2535634034847466
1.0,-1.6,0.18693217170420878,0.2587437553445976,0.22789550578699813
-0.7999999999999998,0.2,0.18699347161865235,0.2760500120168826,0.2760500120168826
-2.0,1.6,0.1870644043408957,0.2526842246383028,0.2526842246383028
-1.0,0.4,0.187587149133358,0.26934559663608504,0.26934559663608504
-1.2,0.6000000000000001,0.1881813239419918,0.2650140064782296,0.2650140064782296
1.2,-1.8,0.1886791006390585,0.25683677820160866,0.22159139570479042
-1.4,0.8,0.18874674332495106,0.2619878812947203,0.2619878812947203
-1.6,1.0,0.18927408832626652,0.2597554291032987,0.2597554291032987
-1.8,1.2,0.18976219846877163,0.25804107667052734,0.25804107667052734
1.4000000000000001,-2.0,0.19017069096883507,0.25598823378871427,0.21712956237864334
-2.0,1.4000000000000001,0.19021309554086718,0.2566834412168342,0.2566834412168342
-1.6,0.8,0.19328891916862076,0.2650140064810001,0.2650140064810001
-1.4,0.6000000000000001,0.19331471820648058,0.2680967007480093,0.2680967007480093
-1.8,1.0,0.19334527886120995,0.26265546233290293,0.26265546233290293
-2.0,1.2,0.19344965474531453,0.26079327890247894,0.26079327890247894
-1.2,0.4,0.1934838285133404,0.27229476148331944,0.27229476148331944
-1.0,0.2,0.19391269341309264,0.2783397045153503,0.2783397045153503
0.8,-1.6,0.19606512695456765,0.27873993283202386,0.25367979893913195
1.0,-1.8,0.19615400650882744,0.271494576755908,0.2406849435911635
1.2,-2.0,0.19650690496264522,0.2673582656049677,0.23213314824812453
0.6000000000000001,-1.4,0.1965628855586547,0.2934149534974852,0.27567766651638237
-2.0,1.0,0.19677455204438293,0.2650140064810006,0.2650140064810006
-0.5999999999999999,-0.2,0.1968180285401508,0.30441585443986935,0.30441585443986935
-1.8,0.8,0.19703598045477977,0.2674067730323555,0.2674067730323555
-1.6,0.6000000000000001,0.19743775504855565,0.2704457843612452,0.2704457843612452
-1.4,0.4,0.19805413368230365,0.27443129112854503,0.27443129112854503
0.4,-1.2,0.19833948294516876,0.3283445099557844,0.32023608253754854
-1.2,0.2,0.19901335854637506,0.27988129112703086,0.27988129112703086
-2.0,0.8,0.20018805357709313,0.2693455968529956,0.2693455968529956
-1.8,0.6000000000000001,0.20083454272770587,0.2722947614866591,0.2722947614866591
-0.3999999999999999,-0.3999999999999999,0.20121206643253656,0.3407398382068211,0.3407398382068211
0.2,-1.0,0.20150967341895054,0.44466689590457353,0.44466689590457353
-1.6,0.4,0.2017207189750037,0.27605002904067094,0.27605002904067094
-1.4,0.2,0.2029647689185938,0.28098980909885796,0.28098980909885796
-0.7999999999999998,-0.2,0.20315235458551714,0.3001492683166595,0.3001492683166595
-2.0,0.6000000000000001,0.20369021152586111,0.2737877143889741,0.2737877143889741
-1.8,0.4,0.20474087957372208,0.2773187012269801,0.2773187012269801
1.0,-2.0,0.20556526159165397,0.28448467108542635,0.25367980541486074
-1.6,0.2,0.2061374147063682,0.28182522424294587,0.28182522424294587
-2.0,0.4,0.20728085564873064,0.27833970477272074,0.27833970477272074
-1.0,-0.2,0.20750338432341023,0.2976218233979562,0.2976218233979562
0.8,-1.8,0.20756252561082733,0.29525934340051246,0.2701469003213323
-0.5999999999999999,-0.3999999999999999,0.20790345858906775,0.3221514627289157,0.3221514627289157
-1.8,0.2,0.20875456684725635,0.2824773722151267,0.2824773722151267
-0.2,-0.5999999999999999,0.21021410352862005,0.45544410833158455,0.45544410833158455
-1.2,-0.2,0.21074723489444905,0.2959509508959228,0.2959509508959228
-2.0,0.2,0.2109595865349144,0.28300058759452085,0.28300058759452085
0.6000000000000001,-1.6,0.21134815180343072,0.31585314700581607,0.2979365659775576
-0.7999999999999998,-0.3999999999999999,0.21191386073777607,0.31315615398138824,0.31315615398138824
-1.4,-0.2,0.2132944035065786,0.2947644376245757,0.2947644376245757
-1.0,-0.3999999999999999,0.2147576669758707,0.3078809509354978,0.3078809509354978
-1.6,-0.2,0.21536771785863876,0.2938783845476789,0.2938783845476789
-1.2,-0.3999999999999999,0.21694444230904916,0.3044173562276512,0.3044173562276512
-1.8,-0.2,0.21710055478911672,0.29319151210407013,0.29319151210407013
-0.3999999999999999,-0.5999999999999999,0.21764801193972547,0.37026617213964813,0.37026617213964813
-2.0,-0.2,0.2185785379262641,0.29264345488458754,0.29264345488458754
-1.4,-0.3999999999999999,0.2187084892127535,0.3019700122159295,0.3019700122159295
0.4,-1.4,0.21903039385637552,0.36224538556636776,0.35357450866741724
0.8,-2.0,0.21927043289625797,0.3120081356781497,0.2867864777025699
-0.5999999999999999,-0.5999999999999999,0.2196862118660414,0.34085128388548436,0.34085128388548436
-1.6,-0.3999999999999999,0.2201778074434622,0.3001492897534328,0.3001492897534328
-0.7999999999999998,-0.5999999999999999,0.22110671982719765,0.32674305939221,0.32674305939221
-1.8,-0.3999999999999999,0.22143025311839182,0.2987420218315142,0.2987420218315142
-1.0,-0.5999999999999999,0.22230540975393145,0.3185243229431504,0.3185243229431504
-2.0,-0.3999999999999999,0.22251678008228318,0.29762182370746104,0.29762182370746104
-1.2,-0.5999999999999999,0.22335438363506183,0.31315617577850235,0.31315617577850235
-1.4,-0.5999999999999999,0.22428396421547053,0.30937848377364907,0.30937848377364907
-1.6,-0.5999999999999999,0.22511459286455673,0.30657704689088616,0.30657704689088616
-1.8,-0.5999999999999999,0.22586209764820492,0.30441735623219135,0.30441735623219135
0.6000000000000001,-1.8,0.2263978301773037,0.33841720245666296,0.3202781029512697
-2.0,-0.5999999999999999,0.2265391528786007,0.302701860631609,0.302701860631609
-1.2,-0.7999999999999998,0.2299695169360275,0.3221530015955312,0.3221530015955312
-1.4,-0.7999999999999998,0.23001612680794573,0.31698128316968366,0.31698128316968366
-1.0,-0.7999999999999998,0.23013344086317986,0.3295251896168168,0.3295251896168168
-1.6,-0.7999999999999998,0.23017495186012907,0.3131561757828898,0.3131561757828898
-1.8,-0.7999999999999998,0.2303939116274056,0.3102138114154603,0.3102138114154603
-2.0,-0.7999999999999998,0.23064407914177856,0.30788095124898407,0.30788095124898407
-0.7999999999999998,-0.7999999999999998,0.23070499967185837,0.3408527132437313,0.3408527132437313
-0.5999999999999999,-0.7999999999999998,0.23210521365869136,0.36036258640136715,0.36036258640136715
-2.0,-1.0,0.23482975441023055,0.3131561757828907,0.3131561757828907
-1.8,-1.0,0.23502318197066602,0.3161272249513768,0.3161272249513768
-0.3999999999999999,-0.7999999999999998,0.235216642753,0.4010343891049005,0.4010343891049005
-1.6,-1.0,0.2353552429044368,0.3198804766347727,0.3198804766347727
0.2,-1.2,0.23559137400403699,0.5029593226389678,0.5029593226389678
-1.4,-1.0,0.23589943042452602,0.3247686491275466,0.3247686491275466
-1.2,-1.0,0.23678083137554673,0.3313913134448366,0.3313913134448366
-1.0,-1.0,0.2382258046649744,0.3408527315714158,0.3408527315714158
-2.0,-1.2,0.23909415448106416,0.3185243232443551,0.3185243232443551
-0.2,-0.7999999999999998,0.2396555871028273,0.5187768139553462,0.5187768139553462
-1.8,-1.2,0.23974707267801854,0.3221530015995904,0.3221530015995904
0.4,-1.6,0.2399633383663319,0.39551730701028276,0.3862811421249116
-1.6,-1.2,0.24065133067584885,0.3267430801652721,0.3267430801652721
-0.7999999999999998,-1.0,0.2406768447552502,0.35541917962872616,0.35541917962872616
0.6000000000000001,-2.0,0.24161354495857332,0.3610130247352701,0.3425421650076885
-1.4,-1.2,0.24192753604386882,0.3327297347599232,0.3327297347599232
-2.0,-1.4,0.24343504482204836,0.32398190820462175,0.32398190820462175
-1.2,-1.2,0.2437779667056897,0.3408527318064183,0.3408527318064183
-1.8,-1.4,0.24456244156181614,0.3282861437218909,0.3282861437218909
-0.5999999999999999,-1.0,0.24508456983374463,0.38051264110461713,0.38051264110461713
-1.6,-1.4,0.24605861772819945,0.33373650658154885,0.33373650658154885
-1.0,-1.2,0.24656407330175187,0.3524727550074467,0.3524727550074467
-2.0,-1.6,0.24784999168832283,0.32952518989152557,0.32952518989152557
-1.4,-1.4,0.2480933770202311,0.3408527318094316,0.3408527318094316
-1.8,-1.6,0.2494658599305088,0.3345212857256074,0.3345212857256074
-1.2,-1.4,0.25094935963563847,0.35051730832229683,0.35051730832229683
-0.7999999999999998,-1.2,0.25098545128945493,0.3703701852949547,0.3703701852949547
-1.6,-1.6,0.2515720815336013,0.3408527318094703,0.3408527318094703
-2.0,-1.8,0.25233637475502785,0.3351501932787505,0.3351501932787505
-0.3999999999999999,-1.0,0.2536780006754704,0.432423735768791,0.432423735768791
-1.4,-1.6,0.2543892341626598,0.3491250083010319,0.3491250083010319
-1.8,-1.8,0.2544536348217237,0.34085273180947073,0.34085273180947073
-1.0,-1.4,0.25512772150561486,0.36434846728269743,0.36434846728269743
-2.0,-2.0,0.25689140105497055,0.3408527318094708,0.3408527318094708
