beta,omega_q,theta,n_kernel_grid,v4_lambda_map,v4_kernel_mode,v4_kernel_grid,q_reorg,k_eff_base_formula,k_eff_base_direct,k_eff_base_rel_mismatch,int_kernel_direct,int_kernel_expected_2q,int_kernel_rel_mismatch,first_nonzero_g,first_nonzero_g2,first_nonzero_lambda_paper,first_nonzero_kernel_eff,ordered_time_slices,ordered_kl_rank,ordered_gh_order,ordered_nodes,alpha0,delta_x0,delta_y0,delta_z0,eq8_identity_max_abs_global,eq8_identity_max_abs_current_theta,weak_lambda2_slope_model,weak_lambda2_slope_exact,weak_lambda2_ratio_rel_spread,ultrastrong_distance_lambda_min,ultrastrong_distance_lambda_max,ultrastrong_distance_delta,sym_distance_lambda_max,sym_distance_max_over_scan,eq67_distance_lambda_max,eq67_distance_max_over_scan,ordered_distance_lambda_max,ordered_distance_max_over_scan,collapsed_direct_distance_lambda_max,collapsed_direct_distance_max_over_scan,sym_vs_eq67_distance_lambda_max,sym_vs_ordered_distance_lambda_max,sym_beats_eq67_fraction,eq67_vs_ordered_distance_lambda_max,eq67_vs_collapsed_direct_distance_lambda_max,ordered_beats_eq67_fraction,xonly_distance_lambda_max,zonly_distance_lambda_max,xonly_minus_full_lambda_max,zonly_minus_full_lambda_max,xonly_minus_full_scan_mean,zonly_minus_full_scan_mean,v4_distance_lambda_max,v4_distance_max_over_scan,sym_hx_mae,sym_hy_mae,sym_hz_mae,ord_hx_mae,ord_hy_mae,ord_hz_mae,max_bloch_radius_exact,max_bloch_radius_sym,max_bloch_radius_ord,sym_nonhermiticity_max,eq67_nonhermiticity_max,collapsed_direct_nonhermiticity_max,eq67_xonly_nonhermiticity_max,eq67_zonly_nonhermiticity_max,theta0_delta_x_abs,theta0_delta_y_abs,theta0_weak_coherence_hs,theta_pi2_us_mixed_max_abs,weak_equals_tau_max_dist,pass_direct_noncommuting_channel,pass_theta0_delta_channels_off,pass_eq8_identity,pass_weak_lambda2_scaling,pass_ultrastrong_trend,pass_sym_beats_eq67_lambda_max,pass_ordered_beats_eq67_lambda_max,pass_theta0_no_coherence,pass_theta_pi2_mixed
1.0,3.0,0.25,3001,lam2,formula,1201,45.51495917554019,275.1428437036148,275.1429915489282,5.373402099165467e-07,91.02991985370414,91.02991835108038,1.65069219850833e-08,0.01,0.0001,0.0001,0.02751428437036148,80,5,3,243,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,4.440892098500626e-16,4.440892098500626e-16,1.9999999999999722,1.9727972228822361,8.099082482531937e-14,0.11238574846349797,0.003985573259602543,0.10840017520389543,0.07085300365203588,0.13096402477505478,0.22105244234422078,0.2883756677284141,0.002911952546471582,0.02105111358726027,0.17384206708064082,0.19973852617463891,0.17697811205499261,0.0687958821253542,0.9975062344139651,0.2181405286199306,0.05276774759272489,1.0,0.2818932448218071,0.12509784859859996,0.06084080247758633,-0.09595459374562082,0.05911086883379496,-0.11351586526055782,0.07085300365203588,0.13096402477505478,4.80685880128422,0.0,12.930743695444614,0.018514404204852793,0.0,0.004263687301900621,0.9051482536448664,1.0000000000000002,0.9051482536448664,2.7755575615628914e-16,0.7165476645868533,1.887379141862766e-15,0.9051482536448677,0.0,0.0,0.0,0.0,1.1185571585378694e-17,0.6820192337818267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
