beta,omega_q,beta_omega_q,theta,g,g2,theory_model,g_star,g_max_used,g_range_hit_cap,chi0,sigma_plus0,sigma_minus0,delta_z0,kms_residual_base,sigma_plus,sigma_minus,delta_z,chi,gamma,phi_ed,r_ed,coherence_ed,rho01_abs_ed,mx_ed,my_ed,mz_ed,gauge_phase_ed,phi_th,r_th,coherence_th,rho01_abs_th,mx_th,my_th,mz_th,gauge_phase_th,trace_distance,phi_ed_unwrapped,phi_th_unwrapped,xi_phi_ed,xi_phi_th
2.0,1.0,2.0,0.7853981633974483,0.23778057355832313,0.05653960116172512,compact,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,5.063455709255679,0.6852642125681616,2.060641743059475,2.7777777777777772,0.3572272567037303,2.596635293363721,0.616199091098813,0.3194262877687586,0.1597131438843793,0.3194262877687586,0.0,-0.5269422800964765,0.0,1.6298070800487978,0.9831674620936558,0.9814561320021161,0.49072806600105806,0.9814561320021161,0.0,-0.05798378631242568,0.0,0.40564935090168985,2.596635293363721,1.6298070800487978,-1.3053878580983396,-0.6374025361854697
2.0,1.0,2.0,0.7853981633974483,0.24075283072780218,0.05796192550344977,compact,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,5.1908332669416435,0.7025028904155795,2.112479761908315,2.8476562499999996,0.34881287134652594,2.592812787557724,0.6159289383417695,0.32129726485519666,0.16064863242759833,0.32129726485519666,0.0,-0.5254869405450424,0.0,1.6280329089964531,0.9853263973379929,0.9837128602926815,0.49185643014634073,0.9837128602926815,0.0,-0.05636592752594094,0.0,0.4058537131574829,2.592812787557724,1.6280329089964531,-1.2673387171018025,-0.5607846274200657
2.0,1.0,2.0,0.7853981633974483,0.2437250878972812,0.05940191847053745,compact,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,5.319793154536748,0.7199557133294247,2.1649617313018603,2.918402777777777,0.34065917493323405,2.5891015801875925,0.6156733987077028,0.3231111291863917,0.16155556459319584,0.3231111291863917,0.0,-0.5240734033245619,0.0,1.626473487790032,0.9872344259065671,0.9857046343257071,0.49285231716285355,0.9857046343257071,0.0,-0.05493801565303369,0.0,0.4059304635705847,2.5891015801875925,1.626473487790032,-1.230486246514745,-0.49249156250367565
2.0,1.0,2.0,0.7853981633974483,0.24669734506676025,0.06085958006298818,compact,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,5.450335372040996,0.7376226813096977,2.2180876512401126,2.9900173611111103,0.3327590310157316,2.5854981444214262,0.6154315612567038,0.3248698326777937,0.16243491633889684,0.3248698326777937,0.0,-0.5227002950130852,0.0,1.6251052858413342,0.9889165687291672,0.9874585407177168,0.4937292703588584,0.9874585407177168,0.0,-0.053680632174992526,0.0,0.4058950726945243,2.5854981444214262,1.6251052858413342,-1.1948092923031592,-0.431737399662258
2.0,1.0,2.0,0.7853981633974483,0.2496696022362393,0.062334910280801945,compact,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,5.5824599194543865,0.7555037943563981,2.271857521723071,3.0624999999999996,0.32510516477038687,2.581999019217176,0.6152025721822341,0.3265752769049598,0.1632876384524799,0.3265752769049598,0.0,-0.5213662756010267,0.0,1.6239070186270752,0.990396025373777,0.9889995260752579,0.49449976303762894,0.9889995260752579,0.0,-0.052575892756,0.0,0.40576172470331023,2.581999019217176,1.6239070186270752,-1.1602848961249468,-0.37779542864278337
2.0,1.0,2.0,0.7853981633974483,0.2526418594057183,0.06382790912397875,compact,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,5.716166796776919,0.7735990524695261,2.326271342750735,3.1358506944444438,0.3176902207855483,2.578600814219135,0.6149856316572736,0.3282293121598934,0.1641146560799467,0.3282293121598934,0.0,-0.5200700393061871,0.0,1.6228594754985743,0.9916941878376904,0.9903504624230095,0.49517523121150475,0.9903504624230095,0.0,-0.05160740033742739,0.0,0.4055433582662052,2.578600814219135,1.6228594754985743,-1.126888595241496,-0.32999550774323066
2.0,1.0,2.0,0.7853981633974483,0.2556141165751974,0.0653385765925186,compact,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,5.851456004008595,0.7919084556490817,2.3813291143231057,3.2100694444444438,0.3105068136687665,2.5753002138043546,0.614779990780222,0.32983373681387895,0.16491686840693948,0.32983373681387895,0.0,-0.5188103151664611,0.0,1.6219453555995038,0.9928306812338917,0.9915322310522386,0.4957661155261193,0.9915322310522386,0.0,-0.050760185026490434,0.0,0.40525171856555897,2.5753002138043546,1.6219453555995038,-1.094594695330937,-0.2877212937610592
2.0,1.0,2.0,0.7853981633974483,0.2585863737446764,0.06686691268642148,compact,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,5.988327541149412,0.8104320038950649,2.437030836440182,3.2851562499999996,0.3035475719860725,2.572093980357393,0.6145849486292756,0.3313902969547881,0.16569514847739406,0.3313902969547881,0.0,-0.5175858674325128,0.0,1.6211491121421882,0.993823425195265,0.9925638199199273,0.49628190995996363,0.9925638199199273,0.0,-0.05002063427037717,0.0,0.40489741748129726,2.572093980357393,1.6211491121421882,-1.063376517701564,-0.25040740642961523
2.0,1.0,2.0,0.7853981633974483,0.26155863091415543,0.06841291740568739,compact,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,6.1267814081993714,0.8291696972074755,2.493376509101964,3.36111111111111,0.2968051760577093,2.5689789568471664,0.6143998494320836,0.3329006862693839,0.16645034313469195,0.3329006862693839,0.0,-0.5163954957816153,0.0,1.6204568051814017,0.9946887106544977,0.9934624303989841,0.49673121519949204,0.9934624303989841,0.0,-0.04937641632652995,0.0,0.4044899993765651,2.5689789568471664,1.6204568051814017,-1.0332066224058165,-0.21753656176931752
2.0,1.0,2.0,0.7853981633974483,0.2645308880836345,0.06997659075031637,compact,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,6.266817605158476,0.8481215355863139,2.550366132308454,3.4379340277777777,0.2902723901349286,2.565952068775395,0.6142240798546498,0.3343665461427638,0.1671832730713819,0.3343665461427638,0.0,-0.5152380353718562,0.0,1.6198559629315028,0.9954412874505559,0.9942435898174005,0.49712179490870023,0.9942435898174005,0.0,-0.04881639958281553,0.0,0.404038010309953,2.565952068775395,1.6198559629315028,-1.0040570087737535,-0.18863670328853807
2.0,1.0,2.0,0.7853981633974483,0.26750314525311353,0.07155793272030836,compact,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,6.40843613202672,0.8672875190315795,2.607999706059648,3.5156249999999996,0.2839420894732604,2.5630103255613794,0.6140570664122007,0.33578946594954295,0.16789473297477148,0.33578946594954295,0.0,-0.5141123567549011,0.0,1.6193354515938492,0.9960944589471871,0.9949212668159115,0.49746063340795577,0.9949212668159115,0.0,-0.04833056985709089,0.0,0.40354906886246783,2.5630103255613794,1.6193354515938492,-0.9758992949210159,-0.16327815562200257
2.0,1.0,2.0,0.7853981633974483,0.27047540242259255,0.07315694331566339,compact,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,6.551636988804106,0.8866676475432727,2.6662772303555484,3.594184027777777,0.2778072828011403,2.560150821423358,0.6138982730031755,0.3371709835133466,0.1685854917566733,0.3371709835133466,0.0,-0.5130173656640912,0.0,1.6188853535941692,0.9966601805155798,0.9955079870917993,0.49775399354589966,0.9955079870917993,0.0,-0.047909947419944865,0.0,0.4030299370972307,2.560150821423358,1.6188853535941692,-0.9487048776981801,-0.1410708216161949
2.0,1.0,2.0,0.7853981633974483,0.2734476595920716,0.07477362253638148,compact,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,6.696420175490637,0.9062619211213937,2.725198705196156,3.6736111111111107,0.2718611306608119,2.557370735812463,0.6137471985657169,0.3385125857127105,0.16925629285635524,0.3385125857127105,0.0,-0.5119520026929872,0.0,1.618496854071943,0.997149159327886,0.9960149475772484,0.4980074737886242,0.9960149475772484,0.0,-0.047546505139714035,0.0,0.402486590464561,2.557370735812463,1.618496854071943,-0.9224450745452683,-0.12166144082981777
2.0,1.0,2.0,0.7853981633974483,0.27641991676155064,0.07640797038246258,compact,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,6.8427856920863075,0.926070339765942,2.7847641305814683,3.753906249999999,0.26609696007252864,2.5546673334508223,0.6136033748557457,0.33981570921381765,0.16990785460690883,0.33981570921381765,0.0,-0.5109152428787684,0.0,1.618162135414658,0.9975709534303935,0.9964521275235023,0.49822606376175116,0.9964521275235023,0.0,-0.04723308884574612,0.0,0.4019242857240884,2.5546673334508223,1.618162135414658,-0.8970912486797715,-0.10473092472853528
2.0,1.0,2.0,0.7853981633974483,0.27939217393102966,0.07805998685390673,compact,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,6.990733538591122,0.9460929034769179,2.844973506511487,3.835069444444443,0.2605082759446114,2.5520379640213324,0.613466364344209,0.3410817413118252,0.1705408706559126,0.3410817413118252,0.0,-0.5099060952032196,0.0,1.617874279588162,0.9979340685171393,0.9968283953286132,0.4984141976643066,0.9968283953286132,0.0,-0.04696334074309905,0.0,0.40134762618001635,2.5520379640213324,1.617874279588162,-0.8726149189493202,-0.08999178141363895
