sx,sz,scale,d_mean,d_max,d_last
1,1,0.2,0.13985571106490563,0.16745507183862252,0.1587637896968361
1,1,0.2049674945824304,0.14045371427551462,0.1677678888155692,0.1587637896968361
1,1,0.2099349891648608,0.14102997180533378,0.16808019349075531,0.1587637896968361
1,1,0.21490248374729123,0.14158595440316074,0.1683917591152523,0.1587637896968361
1,1,0.21986997832972163,0.14212298047112712,0.16870527347187267,0.15876378969683616
1,1,0.22483747291215203,0.14264224615129784,0.16901703772567273,0.15876378969683627
1,1,0.22980496749458246,0.14314484291093973,0.16932903295708546,0.15876378969683622
1,1,0.23477246207701286,0.14363176652024018,0.1696426919793146,0.1587637896968361
1,1,0.23973995665944325,0.14410392463254254,0.1699559716408044,0.1587637896968361
1,1,0.24470745124187365,0.14456214458273042,0.17026935329827472,0.15876378969683602
1,1,0.24967494582430405,0.1450071810367382,0.17058294631722637,0.15876378969683597
1,1,0.25464244040673445,0.14543972321229093,0.17089645515724128,0.1587637896968362
1,1,0.25960993498916485,0.14586040156065114,0.1712101722250372,0.1587637896968361
1,1,0.26457742957159525,0.14626979359324918,0.1715278020127925,0.15876378969683613
1,1,0.2695449241540257,0.14666842826294546,0.1718442183407426,0.1587637896968361
1,1,0.2745124187364561,0.14705678861424842,0.1721595864202612,0.1587637896968361
1,1,0.2794799133188865,0.1474353136164797,0.1724801633950296,0.1587637896968361
1,1,0.2844474079013169,0.1478044011049637,0.17279671924913087,0.15876378969683608
1,1,0.2894149024837473,0.1481644126871865,0.1731197438652144,0.15876378969683613
1,1,0.29438239706617775,0.14851567891792797,0.1734406782969628,0.15876378969683597
1,1,0.29934989164860815,0.14885850230657263,0.173761760547819,0.15876378969683602
1,1,0.30431738623103854,0.14919315773851052,0.17408893190641028,0.1587637896968361
1,1,0.30928488081346894,0.14951989200460747,0.17441471147423915,0.1587637896968361
1,1,0.31425237539589934,0.14983892410336264,0.17474006990689808,0.15876378969683613
1,1,0.31921986997832974,0.1501504463150624,0.17506663519754928,0.1587637896968361
1,1,0.32418736456076014,0.1504546248297948,0.1753997438760993,0.15876378969683616
1,1,0.32915485914319054,0.1507515988815448,0.1757335315606149,0.1587637896968361
1,1,0.33412235372562094,0.15104147788484545,0.1760684610054291,0.15876378969683616
1,1,0.33908984830805133,0.15132433557381836,0.17640486993143023,0.15876378969683622
1,1,0.34405734289048173,0.15160019661571186,0.17674296654652977,0.15876378969683616
1,1,0.3490248374729122,0.15186900987208724,0.17708282126755628,0.1587637896968361
1,1,0.3539923320553426,0.1521306684822486,0.17742435435057946,0.1587637896968361
1,1,0.358959826637773,0.15238521638725422,0.17776731902963175,0.15876378969683608
1,1,0.3639273212202034,0.1526328682927547,0.17811127964948548,0.1587637896968361
1,1,0.3688948158026338,0.15287387941355052,0.17845558415546944,0.1587637896968361
1,1,0.37386231038506423,0.1531085045407113,0.1788087313295681,0.15876378969683622
1,1,0.37882980496749463,0.15333698968047582,0.17916437766385096,0.15876378969683602
1,1,0.38379729954992503,0.15355957012843835,0.17952026820019554,0.15876378969683616
1,1,0.38876479413235543,0.15377647019837107,0.17987501373067616,0.15876378969683597
1,1,0.3937322887147858,0.15398790348165037,0.1802268466465794,0.1587637896968361
1,1,0.3986997832972162,0.15419407329405335,0.18059194714584337,0.15876378969683605
1,1,0.4036672778796466,0.15439517318486548,0.18095846676962543,0.15876378969683616
1,1,0.408634772462077,0.15459138745719975,0.18131968626384332,0.15876378969683597
1,1,0.4136022670445074,0.1547828916772373,0.1816813812167148,0.15876378969683605
1,1,0.4185697616269378,0.1549698531625249,0.18205800594507426,0.15876378969683622
1,1,0.4235372562093682,0.15515243144523444,0.18242530518294342,0.1587637896968361
1,1,0.42850475079179867,0.15533077870910997,0.18279356163693178,0.1587637896968361
1,1,0.43347224537422907,0.15550504020024755,0.1831755070983495,0.1587637896968361
1,1,0.43843973995665947,0.15567535461256965,0.18354181457113644,0.15876378969683616
1,1,0.44340723453908987,0.15584185444920293,0.18392681189586507,0.15876378969683597
1,1,0.44837472912152027,0.1560046663611206,0.18430499175792422,0.15876378969683613
1,1,0.45334222370395066,0.15616391146445008,0.1846821155782294,0.1587637896968361
1,1,0.45830971828638106,0.15631970563782932,0.18507074394207412,0.1587637896968362
1,1,0.4632772128688115,0.15647215980114346,0.18544351201795478,0.15876378969683616
1,1,0.4682447074512419,0.15662138017690658,0.18584050034493144,0.1587637896968361
1,1,0.4732122020336723,0.15676746853547815,0.18621228446313615,0.1587637896968361
1,1,0.4781796966161027,0.15691052242522552,0.1866147530706589,0.15876378969683608
1,1,0.4831471911985331,0.15705063538866978,0.18698885589421504,0.15876378969683608
1,1,0.4881146857809635,0.15718789716557702,0.18739296869981126,0.15876378969683597
1,1,0.4930821803633939,0.15732239388388838,0.1877726955494864,0.15876378969683605
1,1,0.49804967494582436,0.15745420823931733,0.18817344982802658,0.15876378969683597
1,1,0.5030171695282548,0.1575834196643806,0.18856217708672077,0.1587637896968361
1,1,0.5079846641106851,0.15771010448757342,0.1889531405053922,0.15876378969683608
1,1,0.5129521586931156,0.1578343360833469,0.18935438193188908,0.1587637896968361
1,1,0.5179196532755459,0.1579561850134967,0.18972736761232029,0.1587637896968361
1,1,0.5228871478579764,0.15807571916052784,0.19014483939466978,0.15876378969683602
1,1,0.5278546424404067,0.15819300385351853,0.19052811596795027,0.1587637896968361
1,1,0.5328221370228372,0.15830810198696868,0.19092719316209114,0.15876378969683613
1,1,0.5377896316052675,0.15842107413308243,0.1913303707270525,0.15876378969683597
1,1,0.542757126187698,0.1585319786479029,0.1917013484320872,0.1587637896968361
1,1,0.5477246207701284,0.1586408717716871,0.19212000696822412,0.15876378969683597
1,1,0.5526921153525588,0.15874780772388075,0.19251447493307447,0.1587637896968361
1,1,0.5576596099349892,0.1588528387930287,0.1928859445526495,0.15876378969683613
1,1,0.5626271045174196,0.1589560154219319,0.193308306754355,0.1587637896968361
1,1,0.56759459909985,0.15905738628834157,0.1936992694858849,0.15876378969683608
1,1,0.5725620936822804,0.15915699838145986,0.1940688430824795,0.1587637896968361
1,1,0.5775295882647109,0.15925489707449922,0.1944916796830059,0.15876378969683613
1,1,0.5824970828471412,0.15935112619353456,0.1948841321246529,0.15876378969683616
1,1,0.5874645774295717,0.15944572808286736,0.19524804032993598,0.1587637896968361
1,1,0.592432072012002,0.15953874366710566,0.19566653071949783,0.1587637896968361
1,1,0.5973995665944325,0.1596302125101505,0.19606541187023532,0.15876378969683616
1,1,0.6023670611768628,0.15972017287126752,0.1964363465061753,0.1587637896968361
1,1,0.6073345557592933,0.15980866175840946,0.19682561874166782,0.1587637896968361
1,1,0.6123020503417236,0.15989571497894622,0.19723595247300096,0.15876378969683622
1,1,0.6172695449241541,0.15998136718794748,0.19761868606134086,0.15876378969683622
1,1,0.6222370395065845,0.16006565193415478,0.197975377319611,0.1587637896968361
1,1,0.6272045340890149,0.1601486017037712,0.198384403953879,0.15876378969683597
1,1,0.6321720286714453,0.16023024796218782,0.19878395353701445,0.15876378969683608
1,1,0.6371395232538757,0.16031062119376002,0.1991574982615982,0.1587637896968361
1,1,0.6421070178363061,0.16038975093973903,0.19950645670473022,0.1587637896968361
1,1,0.6470745124187365,0.16046766583445696,0.19991603724949508,0.15876378969683605
1,1,0.6520420070011669,0.16054439363985973,0.20031162811062425,0.1587637896968361
1,1,0.6570095015835973,0.16061996127847375,0.20068240856593494,0.15876378969683608
1,1,0.6619769961660278,0.16069439486488968,0.20102967889642276,0.15876378969683597
1,1,0.6669444907484581,0.16076771973583986,0.20141592522002183,0.15876378969683597
1,1,0.6719119853308886,0.1608399604789423,0.20181406066705254,0.1587637896968362
1,1,0.6768794799133189,0.16091114096017997,0.20218823845927716,0.1587637896968361
1,1,0.6818469744957494,0.160981284350179,0.20253965734215917,0.15876378969683597
1,1,0.6868144690781797,0.16105041314934754,0.2028725121842864,0.15876378969683597
1,1,0.6917819636606102,0.161118549211932,0.2032796227501177,0.15876378969683616
1,1,0.6967494582430405,0.16118571376904448,0.20366333570426104,0.1587637896968361
1,1,0.701716952825471,0.1612519274507128,0.20402476122343544,0.15876378969683597
1,1,0.7066844474079013,0.16131721030700075,0.20436497513516574,0.1587637896968361
1,1,0.7116519419903318,0.16138158182824447,0.204688784970944,0.15876378969683613
1,1,0.7166194365727621,0.16144506096444705,0.20508836238929487,0.1587637896968361
1,1,0.7215869311551926,0.16150766614387302,0.20546588297469506,0.1587637896968361
1,1,0.7265544257376231,0.1615694152908793,0.20582234903205443,0.1587637896968361
1,1,0.7315219203200534,0.16163032584302128,0.20615873351772068,0.15876378969683597
1,1,0.7364894149024839,0.1616904147674656,0.20647597960193503,0.1587637896968361
1,1,0.7414569094849142,0.16174969857674423,0.20683466188106492,0.1587637896968361
1,1,0.7464244040673447,0.16180819334387914,0.20721369138694662,0.1587637896968361
1,1,0.751391898649775,0.16186591471690787,0.20757253502185474,0.1587637896968361
1,1,0.7563593932322055,0.16192287793283608,0.20791207862129585,0.1587637896968361
1,1,0.7613268878146358,0.16197909783104467,0.20823318285439757,0.1587637896968361
1,1,0.7662943823970663,0.16203458886617536,0.2085366828834415,0.1587637896968361
1,1,0.7712618769794966,0.16208936512051836,0.20888767591077745,0.1587637896968361
1,1,0.7762293715619271,0.16214344031592462,0.20925613201097232,0.15876378969683597
1,1,0.7811968661443573,0.16219682782526396,0.2096057768182249,0.15876378969683597
1,1,0.7861643607267879,0.16224954068344818,0.20993740002843767,0.15876378969683597
1,1,0.7911318553092181,0.1623015915980399,0.21025177006313767,0.1587637896968361
1,1,0.7960993498916487,0.16235299295946368,0.21054963376343927,0.1587637896968361
1,1,0.8010668444740792,0.16240375685083755,0.2108412010968655,0.15876378969683602
1,1,0.8060343390565095,0.16245389505744115,0.21120814422428688,0.1587637896968361
1,1,0.81100183363894,0.1625034190758355,0.21155724634556833,0.1587637896968361
1,1,0.8159693282213702,0.16255234012265066,0.21188921690580578,0.1587637896968361
1,1,0.8209368228038008,0.16260066914305346,0.21220474766782693,0.15876378969683602
1,1,0.825904317386231,0.1626484168189102,0.21250451240392748,0.15876378969683597
1,1,0.8308718119686616,0.1626955935766566,0.21278916665826503,0.15876378969683605
1,1,0.8358393065510918,0.16274220959488686,0.21305934757556838,0.15876378969683602
1,1,0.8408068011335224,0.16278827481167427,0.2134029215199272,0.15876378969683597
1,1,0.8457742957159526,0.16283379893163324,0.2137432640406153,0.15876378969683608
1,1,0.8507417902983831,0.16287879143273473,0.2140676729194753,0.1587637896968361
1,1,0.8557092848808134,0.16292326157288362,0.21437676016584958,0.15876378969683597
1,1,0.860676779463244,0.16296721839626857,0.21467112283577408,0.1587637896968361
1,1,0.8656442740456742,0.1630106707394938,0.21495134281575445,0.15876378969683616
1,1,0.8706117686281047,0.16305362723750005,0.21521798665895614,0.15876378969683597
1,1,0.875579263210535,0.16309609632928482,0.21547160547064179,0.15876378969683602
1,1,0.8805467577929655,0.16313808626342868,0.21579859106028498,0.1587637896968361
1,1,0.885514252375396,0.1631796051034356,0.21612470591602326,0.1587637896968361
1,1,0.8904817469578263,0.16322066073289462,0.21643624468030667,0.1587637896968361
1,1,0.8954492415402568,0.16326126086046966,0.2167337412643815,0.15876378969683602
1,1,0.9004167361226871,0.16330141302472442,0.21701771719486174,0.1587637896968361
1,1,0.9053842307051176,0.16334112459878805,0.21728868143507302,0.1587637896968361
1,1,0.9103517252875479,0.16338040279486873,0.21754713024651107,0.1587637896968361
1,1,0.9153192198699784,0.16341925466861945,0.21779354708812115,0.15876378969683616
1,1,0.9202867144524087,0.16345768712336314,0.21802840255113762,0.1587637896968361
1,1,0.9252542090348392,0.16349570691418142,0.21834452940077698,0.1587637896968361
1,1,0.9302217036172695,0.1635333206518724,0.2186536097099856,0.15876378969683622
1,1,0.9351891981997,0.16357053480678213,0.21894950962658732,0.1587637896968361
1,1,0.9401566927821303,0.1636073557125151,0.21923268974115898,0.15876378969683608
1,1,0.9451241873645608,0.16364378956952735,0.21950360044906178,0.15876378969683597
1,1,0.9500916819469911,0.16367984244860684,0.2197626818108624,0.1587637896968361
1,1,0.9550591765294216,0.16371552029424574,0.22001036344271024,0.1587637896968361
1,1,0.9600266711118521,0.16375082892790707,0.22024706443504055,0.1587637896968361
1,1,0.9649941656942824,0.16378577405119157,0.22047319329798998,0.15876378969683616
1,1,0.9699616602767129,0.1638203612489066,0.22068914793193448,0.15876378969683597
1,1,0.9749291548591432,0.16385459599204102,0.2209866156008911,0.1587637896968361
1,1,0.9798966494415737,0.16388848364065067,0.22127818339865518,0.15876378969683616
1,1,0.984864144024004,0.1639220294466551,0.2215579133830743,0.15876378969683622
1,1,0.9898316386064345,0.16395523855655098,0.22182619948457855,0.1587637896968361
1,1,0.9947991331888648,0.16398811601404448,0.22208342731818637,0.15876378969683616
1,1,0.9997666277712953,0.16402066676260418,0.2223299740770015,0.15876378969683602
1,1,1.0047341223537256,0.16405289564793918,0.2225662084476841,0.1587637896968361
1,1,1.0097016169361561,0.16408480742040354,0.22279249054675943,0.1587637896968361
1,1,1.0146691115185864,0.16411640673733033,0.2230091718766367,0.1587637896968361
1,1,1.019636606101017,0.16414769816529753,0.22321659530022608,0.1587637896968361
1,1,1.0246041006834472,0.16417868618232756,0.223415095033061,0.15876378969683622
1,1,1.0295715952658777,0.1642093751800239,0.22366955211133918,0.15876378969683608
1,1,1.034539089848308,0.16423976946564528,0.22394503086534137,0.1587637896968361
1,1,1.0395065844307385,0.16426987326412137,0.22420989901132737,0.15876378969683608
1,1,1.044474079013169,0.16429969072000988,0.2244644914107926,0.15876378969683605
1,1,1.0494415735955993,0.16432922589939913,0.22470913622797267,0.15876378969683608
1,1,1.0544090681780298,0.16435848279175602,0.22494415484789682,0.1587637896968361
1,1,1.05937656276046,0.16438746531172266,0.2251698618103834,0.15876378969683622
1,1,1.0643440573428906,0.16441617730086205,0.22538656475919727,0.15876378969683605
1,1,1.069311551925321,0.16444462252935563,0.22559456440559553,0.1587637896968361
1,1,1.0742790465077514,0.1644728046976536,0.22579415450549778,0.1587637896968361
1,1,1.0792465410901817,0.16450072743807942,0.22598562184952947,0.15876378969683602
1,1,1.0842140356726122,0.16452839431639057,0.22616924626519683,0.15876378969683616
1,1,1.0891815302550425,0.16455580883329635,0.22634530063047062,0.1587637896968361
1,1,1.094149024837473,0.1645829744259345,0.22659843212910766,0.15876378969683605
1,1,1.0991165194199033,0.1646098944693075,0.2268512044659917,0.1587637896968361
1,1,1.1040840140023338,0.1646365722776806,0.22709472442534906,0.15876378969683602
1,1,1.109051508584764,0.1646630111059418,0.22732927027551625,0.15876378969683616
1,1,1.1140190031671946,0.1646892141509255,0.22755511491211378,0.1587637896968361
1,1,1.118986497749625,0.16471518455270126,0.22777252580403182,0.15876378969683622
1,1,1.1239539923320554,0.16474092539582819,0.22798176495039868,0.15876378969683608
1,1,1.128921486914486,0.16476643971057586,0.22818308884801147,0.1587637896968361
1,1,1.1338889814969162,0.1647917304741138,0.22837674846871364,0.15876378969683597
1,1,1.1388564760793467,0.16481680061166934,0.22856298924621038,0.15876378969683608
1,1,1.143823970661777,0.16484165299765538,0.22874205107182183,0.15876378969683597
1,1,1.1487914652442075,0.16486629045676918,0.22891416829868017,0.15876378969683602
1,1,1.1537589598266378,0.16489071576506245,0.22907956975389085,0.1587637896968361
1,1,1.1587264544090683,0.16491493165098411,0.22923847875818165,0.15876378969683605
1,1,1.1636939489914986,0.16493894079639607,0.22942127788626404,0.1587637896968361
1,1,1.168661443573929,0.1649627458375635,0.22965750124343431,0.1587637896968361
1,1,1.1736289381563594,0.1649863493661199,0.229885568774498,0.1587637896968361
1,1,1.17859643273879,0.16500975393000705,0.23010571188802853,0.1587637896968361
1,1,1.1835639273212202,0.1650329620343926,0.23031815777189016,0.1587637896968361
1,1,1.1885314219036507,0.1650559761425633,0.23052312935396088,0.1587637896968361
1,1,1.193498916486081,0.16507879867679692,0.23072084527047454,0.1587637896968361
1,1,1.1984664110685115,0.16510143201921196,0.2309115198416386,0.15876378969683622
1,1,1.2034339056509418,0.16512387851259638,0.23109536305419348,0.1587637896968361
1,1,1.2084014002333723,0.16514614046121623,0.23127258055057776,0.1587637896968361
1,1,1.2133688948158026,0.16516822013160382,0.23144337362437156,0.1587637896968361
1,1,1.218336389398233,0.16519011975332737,0.23160793922169498,0.15876378969683602
1,1,1.2233038839806634,0.165211841519741,0.23176646994824357,0.15876378969683608
1,1,1.2282713785630939,0.16523338758871733,0.2319191540816501,0.1587637896968361
1,1,1.2332388731455242,0.16525476008336215,0.23206617558886689,0.1587637896968361
1,1,1.2382063677279547,0.16527596109271142,0.2322077141482747,0.15876378969683616
1,1,1.2431738623103852,0.16529699267241227,0.23234394517622414,0.1587637896968361
1,1,1.2481413568928155,0.16531785684538716,0.2325253616496576,0.15876378969683597
1,1,1.253108851475246,0.16533855560248278,0.23273718534362597,0.1587637896968361
1,1,1.2580763460576763,0.165359090903103,0.23294209122927403,0.15876378969683602
1,1,1.2630438406401068,0.1653794646758272,0.23314026579645977,0.1587637896968362
1,1,1.268011335222537,0.1653996788190143,0.23333189223957937,0.1587637896968361
1,1,1.2729788298049676,0.16541973520139203,0.23351715043540033,0.15876378969683608
1,1,1.2779463243873979,0.165439635662633,0.2336962169258076,0.15876378969683608
1,1,1.2829138189698284,0.16545938201391736,0.23386926490525228,0.15876378969683602
1,1,1.2878813135522587,0.16547897603848183,0.23403646421268845,0.15876378969683608
1,1,1.2928488081346892,0.16549841949215688,0.2341979813277918,0.15876378969683602
1,1,1.2978163027171195,0.1655177141038912,0.2343539793712488,0.1587637896968361
1,1,1.30278379729955,0.16553686157626404,0.23450461810891965,0.15876378969683605
1,1,1.3077512918819802,0.16555586358598595,0.2346500539596712,0.15876378969683622
1,1,1.3127187864644108,0.1655747217843886,0.23479044000668658,0.1587637896968361
1,1,1.3176862810468413,0.16559343779790267,0.23492592601206153,0.15876378969683627
1,1,1.3226537756292716,0.1656120132285258,0.23505665843449935,0.1587637896968361
1,1,1.327621270211702,0.1656304496542796,0.2351827804499227,0.15876378969683608
1,1,1.3325887647941324,0.16564874862965615,0.23530443197482592,0.15876378969683608
1,1,1.3375562593765629,0.16566691168605557,0.2354217496921947,0.1587637896968362
1,1,1.3425237539589931,0.16568494033221268,0.23554749761995528,0.15876378969683602
1,1,1.3474912485414237,0.1657028360546151,0.2357390661109944,0.15876378969683605
1,1,1.352458743123854,0.16572060031791153,0.2359247573431911,0.15876378969683602
1,1,1.3574262377062845,0.1657382345653116,0.23610472057662163,0.1587637896968361
1,1,1.3623937322887147,0.16575574021897657,0.23627910255603796,0.15876378969683597
1,1,1.3673612268711453,0.16577311868040157,0.23644804749802198,0.15876378969683577
1,1,1.3723287214535755,0.16579037133078983,0.23661169708127922,0.15876378969683597
1,1,1.377296216036006,0.1658074995314186,0.23677019043994024,0.15876378969683605
1,1,1.3822637106184363,0.16582450462399684,0.2369236641597383,0.15876378969683616
1,1,1.3872312052008668,0.165841387931016,0.2370722522769364,0.1587637896968359
1,1,1.3921986997832974,0.1658581507560927,0.2372160862798789,0.15876378969683597
1,1,1.3971661943657276,0.1658747943843041,0.23735529511304004,0.1587637896968361
1,1,1.4021336889481582,0.1658913200825167,0.23749000518345204,0.15876378969683627
1,1,1.4071011835305884,0.16590772909970722,0.23762034036938998,0.1587637896968362
1,1,1.412068678113019,0.16592402266727782,0.23774642203119764,0.15876378969683616
1,1,1.4170361726954492,0.1659402019993638,0.23786836902413971,0.15876378969683602
1,1,1.4220036672778797,0.16595626829313526,0.23798629771316954,0.1587637896968361
1,1,1.42697116186031,0.16597222272909243,0.2381003219895,0.1587637896968361
1,1,1.4319386564427405,0.16598806647135475,0.23821055328887603,0.1587637896968361
1,1,1.4369061510251708,0.16600380066794412,0.23831710061143974,0.15876378969683622
1,1,1.4418736456076013,0.16601942645106207,0.2384200705430937,0.1587637896968362
1,1,1.4468411401900316,0.16603494493736143,0.23851956727825802,0.1587637896968361
1,1,1.4518086347724621,0.16605035722821215,0.23861569264393023,0.1587637896968361
1,1,1.4567761293548924,0.16606566440996218,0.23874143574949708,0.1587637896968361
1,1,1.461743623937323,0.16608086755419235,0.2389084545490466,0.15876378969683602
1,1,1.4667111185197532,0.16609596771796678,0.23907065861424384,0.15876378969683605
1,1,1.4716786131021837,0.16611096594407768,0.23922816352361248,0.15876378969683597
1,1,1.4766461076846142,0.16612586326128528,0.23938108296935273,0.15876378969683616
1,1,1.4816136022670445,0.16614066068455347,0.23952952875246344,0.15876378969683597
1,1,1.486581096849475,0.16615535921527977,0.23967361077971988,0.15876378969683616
1,1,1.4915485914319053,0.16616995984152172,0.23981343706243657,0.15876378969683616
1,1,1.4965160860143358,0.16618446353821797,0.23994911371693245,0.1587637896968361
1,1,1.5014835805967661,0.16619887126740535,0.24008074496663,0.15876378969683605
1,1,1.5064510751791966,0.16621318397843174,0.24020843314571244,0.15876378969683602
1,1,1.511418569761627,0.16622740260816438,0.24033227870426785,0.15876378969683616
1,1,1.5163860643440574,0.16624152808119438,0.24045238021484938,0.15876378969683608
1,1,1.5213535589264877,0.16625556131003713,0.24056883438038423,0.1587637896968362
1,1,1.5263210535089182,0.16626950319532882,0.24068173604336002,0.15876378969683602
1,1,1.5312885480913485,0.1662833546260192,0.24079117819622647,0.1587637896968361
1,1,1.536256042673779,0.16629711647956025,0.24089725199294476,0.15876378969683622
1,1,1.5412235372562093,0.1663107896220917,0.24100004676162298,0.15876378969683597
