method_stoch,N,beta,seed,recon_rel_l2,two_body_xx_stoch,stderr_two_body_xx_stoch,two_body_xy_stoch,stderr_two_body_xy_stoch,two_body_xz_stoch,stderr_two_body_xz_stoch,two_body_yx_stoch,stderr_two_body_yx_stoch,two_body_yy_stoch,stderr_two_body_yy_stoch,two_body_yz_stoch,stderr_two_body_yz_stoch,two_body_zx_stoch,stderr_two_body_zx_stoch,two_body_zy_stoch,stderr_two_body_zy_stoch,two_body_zz_stoch,stderr_two_body_zz_stoch,mx_stoch,stderr_mx_stoch,my_stoch,stderr_my_stoch,mz_stoch,stderr_mz_stoch,energy_density_stoch,stderr_energy_density_stoch,runtime_s_stoch,peak_mem_mb_stoch,effective_samples_stoch,mean_weight_stoch,tn_converged_stoch,tn_max_bond_observed_stoch,method_ed,two_body_xx_ed,stderr_two_body_xx_ed,two_body_xy_ed,stderr_two_body_xy_ed,two_body_xz_ed,stderr_two_body_xz_ed,two_body_yx_ed,stderr_two_body_yx_ed,two_body_yy_ed,stderr_two_body_yy_ed,two_body_yz_ed,stderr_two_body_yz_ed,two_body_zx_ed,stderr_two_body_zx_ed,two_body_zy_ed,stderr_two_body_zy_ed,two_body_zz_ed,stderr_two_body_zz_ed,mx_ed,stderr_mx_ed,my_ed,stderr_my_ed,mz_ed,stderr_mz_ed,energy_density_ed,stderr_energy_density_ed,runtime_s_ed,peak_mem_mb_ed,effective_samples_ed,mean_weight_ed,tn_converged_ed,tn_max_bond_observed_ed
stochastic,6,6.0,0,0.0,-0.002094033655620315,0.012256923824193732,0.0,0.0,0.02979979117506341,0.011781459643147096,0.0,0.0,-0.004878314820612444,0.005820689555185542,0.0,0.0,-0.05874205373816047,0.022468531605734747,0.0,0.0,-0.11178235358676375,0.02434661385479234,-0.10578412281002654,0.05466612640951407,0.0,0.0,0.12787534734938055,0.07618682130995802,-0.33507676726853125,0.018434273581428837,8.798223300022073,193.62890625,5.781022299638565,925159318.5522738,,,ed,-0.008142910765360376,,0.0,,0.035175455066182394,,0.0,,-0.0025661177294425104,,0.0,,-0.050617625430480234,,0.0,,-0.14095671129314535,,-0.053262575848465214,,0.0,,0.11407943893260551,,-0.34813401722530224,,0.015657000010833144,195.68359375,,,,
stochastic,8,6.0,0,0.0,-0.026075878503674984,0.013269235926550799,0.0,0.0,0.0009622582960124234,0.011807847927864882,0.0,0.0,0.0017423877721305275,0.012409193478310142,0.0,0.0,-0.0316556275271264,0.01698666044671085,0.0,0.0,-0.054314479530715436,0.01978577843228379,0.029308436862784473,0.037699643286418,0.0,0.0,0.21320633918135673,0.036775475898417447,-0.28957119361001515,0.008513272479143128,15.594369500002358,197.45703125,6.200531898932828,45786006500.26778,,,ed,-0.017880006233820106,,0.0,,0.006940376172800229,,0.0,,-0.002700531946927167,,0.0,,-0.024236265668989454,,0.0,,-0.09100050176981643,,0.035441353402467624,,0.0,,0.13314882807182665,,-0.29551422046735776,,0.32586410001385957,230.05859375,,,,
