lambda,g,g2,d_exact_tau,d_exact_weak,d_exact_hmf,d_exact_hmf_v4,d_exact_hmf_sym,d_exact_hmf_eq67,d_exact_hmf_ord,d_exact_hmf_collapsed_direct,d_sym_eq67,d_sym_ord,d_eq67_ord,d_eq67_collapsed_direct,d_exact_eq67_xonly,d_exact_eq67_zonly,d_exact_us,d_weak_tau,d_us_projector_vs_closed,q_reorg,alpha0,delta_x0,delta_y0,delta_z0,kernel_eff_v4,kernel_base_v4,lambda_paper_v4,sym_nonherm_maxabs,eq67_nonherm_maxabs,collapsed_direct_nonherm_maxabs,eq67_xonly_nonherm_maxabs,eq67_zonly_nonherm_maxabs,delta_x_amp_eq67,delta_z_amp_eq67,hx_v4,hy_v4,hz_v4,phi_v4,hx_v4_rot,hy_v4_rot,hx_eq67,hy_eq67,hz_eq67,phi_eq67,hx_eq67_rot,hy_eq67_rot,hx_num_lab,hy_num_lab,hz_num,hx_ord,hy_ord,hz_ord,hx_num_rot,hy_num_rot,exact_bloch_x,exact_bloch_y,exact_bloch_z,exact_coherence_hs,tau_bloch_x,tau_bloch_y,tau_bloch_z,tau_coherence_hs,weak_bloch_x,weak_bloch_y,weak_bloch_z,weak_coherence_hs,hmf_bloch_x,hmf_bloch_y,hmf_bloch_z,hmf_coherence_hs,sym_bloch_x,sym_bloch_y,sym_bloch_z,sym_coherence_hs,eq67_bloch_x,eq67_bloch_y,eq67_bloch_z,eq67_coherence_hs,ord_bloch_x,ord_bloch_y,ord_bloch_z,ord_coherence_hs,collapsed_direct_bloch_x,collapsed_direct_bloch_y,collapsed_direct_bloch_z,collapsed_direct_coherence_hs,eq67_xonly_bloch_x,eq67_xonly_bloch_y,eq67_xonly_bloch_z,eq67_xonly_coherence_hs,eq67_zonly_bloch_x,eq67_zonly_bloch_y,eq67_zonly_bloch_z,eq67_zonly_coherence_hs,us_bloch_x,us_bloch_y,us_bloch_z,us_coherence_hs,res_sym_minus_exact_bloch_x,res_eq67_minus_exact_bloch_x,res_ord_minus_exact_bloch_x,res_sym_minus_ord_bloch_x,res_eq67_minus_ord_bloch_x,res_sym_minus_exact_bloch_y,res_eq67_minus_exact_bloch_y,res_ord_minus_exact_bloch_y,res_sym_minus_ord_bloch_y,res_eq67_minus_ord_bloch_y,res_sym_minus_exact_bloch_z,res_eq67_minus_exact_bloch_z,res_ord_minus_exact_bloch_z,res_sym_minus_ord_bloch_z,res_eq67_minus_ord_bloch_z
0.5700000000000001,0.5700000000000001,0.3249000000000001,0.08696832323995302,0.580760477661187,0.08791486329661935,0.08791486329661935,0.08791486329661935,0.24252843225926907,0.009991246665946793,0.19516309723078828,0.17697811205499264,0.07963931044470009,0.23254413305578098,0.05283500014386004,0.3031579408056853,0.10501198098451506,0.02546659717971675,0.6529601007285255,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,89.39390991930448,275.1428437036148,0.3249000000000001,2.7755575615628914e-17,0.7165476645868533,1.4432899320127035e-15,0.9051482536448667,0.0,21.428861705499077,-5.471686717462027,-5.540844692607307,-0.0,15.504758578669874,-3.141592653589793,5.540844692607307,-6.785577717374139e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.2788433551668536,-0.0,1.425549736866244,-0.3106304117955127,-0.0,1.419318401921317,0.2788433551668536,-3.4148462236859585e-17,0.17203986327203488,0.0,-0.8795310244032927,0.17203986327203488,0.0,0.0,-0.9051482536448666,0.0,0.9980198992897856,0.0,-0.06289897154648988,0.9980198992897856,0.3365211939993781,0.0,-0.9416758922204779,0.3365211939993781,0.3365211939993781,0.0,-0.9416758922204779,0.3365211939993781,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.19162049792852826,0.0,-0.8755436961990809,0.19162049792852826,0.5590850668083257,0.0,-0.8290280690203874,0.5590850668083257,0.7413932584733399,0.0,-0.6710708131712205,0.7413932584733399,0.0,0.0,-0.9999982400534775,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.1644813307273432,0.4714514420898316,0.019580634656493373,0.14490069607084982,0.45187080743333824,0.0,0.0,0.0,0.0,0.0,-0.0621448678171852,0.11407760327064065,0.003987328204211771,-0.06613219602139697,0.11009027506642888
0.58,0.58,0.3364,0.08740135538953026,0.5815149643305755,0.08754501135644119,0.08754501135644119,0.08754501135644119,0.242095674092201,0.009832021011036508,0.19475189821968192,0.17697811205499264,0.07941946857777221,0.23227016937367861,0.0528162710353169,0.30273051991634803,0.10540703749507974,0.025033494992407875,0.6539915532804532,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,92.55805262189601,275.1428437036148,0.3364,8.326672684688674e-17,0.7165476645868533,1.4988010832439613e-15,0.9051482536448663,0.0,22.18734711520433,-5.6653598391942905,-5.540844692607308,-0.0,15.504758578669874,-3.141592653589793,5.540844692607308,-6.78557771737414e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.2802285914822324,-0.0,1.4253141141087864,-0.3115013731965699,-0.0,1.419141803497901,0.2802285914822324,-3.4318104758828715e-17,0.17289165600313253,0.0,-0.8793710741986517,0.17289165600313253,0.0,0.0,-0.9051482536448666,0.0,0.9982031630487083,0.0,-0.05992032442797596,0.9982031630487083,0.33652119399937813,0.0,-0.9416758922204779,0.33652119399937813,0.33652119399937813,0.0,-0.9416758922204779,0.33652119399937813,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.19215651508501005,0.0,-0.8754290248329976,0.19215651508501005,0.5591276022053774,0.0,-0.8290222777688069,0.5591276022053774,0.7413932584733399,0.0,-0.671070813171221,0.7413932584733399,0.0,0.0,-0.9999988052493975,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.1636295379962456,0.470599649358734,0.019264859081877528,0.14436467891436808,0.4513347902768564,0.0,0.0,0.0,0.0,0.0,-0.06230481802182619,0.11391765306599966,0.003942049365654121,-0.06624686738748031,0.10997560370034554
0.59,0.59,0.34809999999999997,0.0878180566985392,0.5822266642037581,0.08718988043655206,0.08718988043655206,0.08718988043655206,0.24167920167197138,0.009680209198004733,0.1943512812616916,0.17697811205499261,0.07920721735636226,0.23200510943533312,0.052802559672514834,0.30231914747185124,0.10578762863691418,0.024616705417425923,0.6549700138677961,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,95.7772238932283,275.1428437036148,0.34809999999999997,0.0,0.7165476645868533,1.3322676295501878e-15,0.9051482536448667,0.0,22.959023575513157,-5.862401189130596,-5.54084469260731,-0.0,15.504758578669874,-3.141592653589793,5.54084469260731,-6.785577717374142e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.28156134523886983,-0.0,1.4250856288048774,-0.3123438273429958,-0.0,1.418970042347687,0.28156134523886983,-3.448132002104048e-17,0.17371118866920404,0.0,-0.8792162799374222,0.17371118866920404,0.0,0.0,-0.9051482536448666,0.0,0.9983690151681816,0.0,-0.05709036304067017,0.9983690151681816,0.3365211939993782,0.0,-0.9416758922204779,0.3365211939993782,0.3365211939993782,0.0,-0.9416758922204779,0.3365211939993782,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.19267501776968238,0.0,-0.8753176922038458,0.19267501776968238,0.5591587448733675,0.0,-0.829018037652628,0.5591587448733675,0.7413932584733399,0.0,-0.6710708131712205,0.7413932584733399,0.0,0.0,-0.9999991943815557,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.16281000533017415,0.46978011669266245,0.018963829100478335,0.1438461762296958,0.4508162875921841,0.0,0.0,0.0,0.0,0.0,-0.06245961228305563,0.11376285880477022,0.0038985877335764307,-0.06635820001663206,0.10986427107119379
0.6,0.6,0.36,0.08821935172047088,0.5828985365529415,0.08684860847950161,0.08684860847950161,0.08684860847950161,0.2412780943240439,0.009535361499765489,0.19396179262202812,0.1769781120549926,0.07900213678061183,0.23174847972569995,0.052792581420042825,0.3019229172580009,0.10615455870559165,0.02421530541857774,0.6558990480068321,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,99.05142373330132,275.1428437036148,0.36,8.326672684688674e-17,0.7165476645868533,1.3322676295501878e-15,0.9051482536448664,0.0,23.74389108642556,-6.062810767270942,-5.540844692607311,-0.0,15.504758578669874,-3.141592653589793,5.540844692607311,-6.785577717374143e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.2828445865746226,-0.0,1.4248639016384734,-0.3131593021940943,-0.0,1.4188029165307683,0.2828445865746226,-3.4638471760476796e-17,0.17450029251670016,0.0,-0.8790663828625268,0.17450029251670016,0.0,0.0,-0.9051482536448666,0.0,0.9985192541554853,0.0,-0.054399440077754935,0.9985192541554853,0.33652119399937824,0.0,-0.9416758922204779,0.33652119399937824,0.33652119399937824,0.0,-0.9416758922204779,0.33652119399937824,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.19317694215665637,0.0,-0.8752095403779078,0.19317694215665637,0.5591814101092014,0.0,-0.8290149517502516,0.5591814101092014,0.7413932584733398,0.0,-0.6710708131712207,0.7413932584733398,0.0,0.0,-0.9999994604199168,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.1620209014826781,0.4689910128451663,0.018676649639956217,0.14334425184272187,0.4503143632052101,0.0,0.0,0.0,0.0,0.0,-0.06260950935795107,0.11361296172987478,0.0038568424846190386,-0.0664663518425701,0.10975611924525575
0.61,0.61,0.3721,0.0886061023412503,0.5835332913028675,0.08652039363759159,0.08652039363759159,0.08652039363759159,0.2408914937253639,0.009397053305281273,0.19358368506553614,0.17697811205499261,0.07880384070803137,0.23149984416628655,0.05278536299272892,0.30154098442269694,0.10650857637558737,0.023828434532840646,0.6567819273818392,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,102.38065214211507,275.1428437036148,0.3721,0.0,0.7165476645868533,1.609823385706477e-15,0.9051482536448663,0.0,24.541949647941532,-6.266588573615326,-5.54084469260731,-0.0,15.504758578669874,-3.141592653589793,5.54084469260731,-6.785577717374142e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.28408108555801603,-0.0,1.4246485836784026,-0.31394920415629607,-0.0,1.4186402363720192,0.28408108555801603,-3.478989921269297e-17,0.17526067445511864,0.0,-0.8789211402320373,0.17526067445511864,0.0,0.0,-0.9051482536448666,0.0,0.998655472346578,0.0,-0.05183866850366636,0.998655472346578,0.3365211939993782,0.0,-0.9416758922204779,0.3365211939993782,0.3365211939993782,0.0,-0.9416758922204779,0.3365211939993782,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.19366315013438556,0.0,-0.875104422772861,0.19366315013438556,0.5591978073412135,0.0,-0.8290127192450352,0.5591978073412135,0.7413932584733399,0.0,-0.671070813171221,0.7413932584733399,0.0,0.0,-0.9999996410311232,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.16126051954425955,0.4682306309067479,0.018402475679266922,0.14285804386499262,0.44982815522748093,0.0,0.0,0.0,0.0,0.0,-0.0627547519884406,0.11346771909938524,0.003816717459176222,-0.06657146944761683,0.10965100164020902
0.62,0.62,0.3844,0.0889791121863038,0.5841334139258125,0.08620448987381396,0.08620448987381396,0.08620448987381396,0.2405185995213469,0.009264884625670104,0.19321699385979446,0.1769781120549926,0.0786119732927409,0.23125880021398987,0.05278017202087661,0.30117256115855173,0.10685037926360628,0.023455290466407028,0.6576216582444409,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,105.76490911966954,275.1428437036148,0.3844,8.326672684688674e-17,0.7165476645868533,1.4432899320127035e-15,0.9051482536448658,0.0,25.353199260061075,-6.473734608163751,-5.540844692607311,-0.0,15.504758578669874,-3.141592653589793,5.540844692607311,-6.785577717374143e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.2852734260535518,-0.0,1.4244393532265545,-0.3147148307829735,-0.0,1.4184818233794625,0.2852734260535518,-3.493591880982814e-17,0.17599392581284098,0.0,-0.8787803242829394,0.17599392581284098,0.0,0.0,-0.9051482536448666,0.0,0.9987790819915765,0.0,-0.04939985198422869,0.9987790819915765,0.33652119399937824,0.0,-0.9416758922204779,0.33652119399937824,0.33652119399937824,0.0,-0.9416758922204779,0.33652119399937824,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.19413443706219122,0.0,-0.8750022030408258,0.19413443706219122,0.5592095994820161,0.0,-0.8290111137291875,0.5592095994820161,0.7413932584733396,0.0,-0.6710708131712209,0.7413932584733396,0.0,0.0,-0.9999997627905082,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.16052726818653726,0.4674973795490255,0.018140511249350233,0.14238675693718703,0.44935686829967525,0.0,0.0,0.0,0.0,0.0,-0.06289556793753848,0.11332690315028737,0.00377812124211363,-0.06667368917965211,0.10954878190817374
0.63,0.63,0.39690000000000003,0.08933913075260064,0.5847011874869661,0.0859002028569084,0.0859002028569084,0.0859002028569084,0.24015866521643303,0.009138479398474925,0.19286159654419388,0.17697811205499261,0.07842620586235485,0.23102497543514616,0.05277646114550012,0.30081691265585375,0.10718061799941554,0.023095124966124474,0.6584210066916498,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,109.20419466596472,275.1428437036148,0.39690000000000003,5.551115123125783e-17,0.7165476645868533,1.2212453270876722e-15,0.9051482536448663,0.0,26.177639922784184,-6.684248870916214,-5.54084469260731,-0.0,15.504758578669874,-3.141592653589793,5.54084469260731,-6.785577717374142e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.28642401875194257,-0.0,1.42423591304003,-0.31545738192869294,-0.0,1.4183275092940726,0.28642401875194257,-3.5076825776348795e-17,0.17670153054563778,0.0,-0.8786437212522714,0.17670153054563778,0.0,0.0,-0.9051482536448666,0.0,0.9988913377339286,0.0,-0.04707542246355867,0.9988913377339286,0.3365211939993782,0.0,-0.9416758922204779,0.3365211939993782,0.3365211939993782,0.0,-0.9416758922204779,0.3365211939993782,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.19459153858102368,0.0,-0.8749027540833122,0.19459153858102368,0.5592180295650786,0.0,-0.8290099659620279,0.5592180295650786,0.7413932584733399,0.0,-0.671070813171221,0.7413932584733399,0.0,0.0,-0.9999998443024727,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.1598196634537404,0.46678977481622874,0.0178900080353859,0.1419296554183545,0.4488997667808428,0.0,0.0,0.0,0.0,0.0,-0.06303217096820646,0.11319030011961939,0.0037409671689592194,-0.06677313813716568,0.10944933295066017
0.64,0.64,0.4096,0.08968685727377182,0.5852387122027165,0.08560688613869838,0.08560688613869838,0.08560688613869838,0.2398109943301159,0.00901748464450519,0.19251725938913983,0.1769781120549925,0.07824623417440257,0.23079802449255285,0.0527738240299174,0.30047335331769465,0.10749989988088236,0.022747239958124166,0.6591825212035858,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,112.69850878100063,275.1428437036148,0.4096,1.6653345369377348e-16,0.7165476645868533,1.5543122344752192e-15,0.9051482536448664,0.0,27.015271636110864,-6.898131361872716,-5.540844692607314,-0.0,15.504758578669874,-3.141592653589793,5.540844692607314,-6.785577717374147e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.2875351133847097,-0.0,1.4240379878808944,-0.31617796955954025,-0.0,1.4181771352512618,0.2875351133847097,-3.52128956249056e-17,0.17738487291409177,0.0,-0.8785111304549426,0.17738487291409177,0.0,0.0,-0.9051482536448666,0.0,0.9989933560225095,0.0,-0.044858384086851444,0.9989933560225095,0.3365211939993784,0.0,-0.9416758922204779,0.3365211939993784,0.3365211939993784,0.0,-0.9416758922204779,0.3365211939993784,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.1950351366024017,0.0,-0.8748059571811704,0.1950351366024017,0.5592240204758827,0.0,-0.8290091502914556,0.5592240204758827,0.7413932584733398,0.0,-0.6710708131712207,0.7413932584733398,0.0,0.0,-0.9999998984907179,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.15913632108528664,0.4661064324477747,0.017650263688309936,0.1414860573969767,0.4484561687594648,0.0,0.0,0.0,0.0,0.0,-0.06316476176553532,0.11305770932229053,0.0037051732737721776,-0.0668699350393075,0.10935253604851836
0.65,0.65,0.42250000000000004,0.09002294432825095,0.5857479228244364,0.08532393760054441,0.08532393760054441,0.08532393760054441,0.239474936808534,0.0089015695214596,0.19218367307474113,0.17697811205499264,0.07807177600210222,0.23057762649153588,0.05277196104036528,0.30014124322732727,0.10780879217522354,0.022410983943603458,0.6599085527711944,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,116.24785146477727,275.1428437036148,0.42250000000000004,8.326672684688674e-17,0.7165476645868533,1.4432899320127035e-15,0.9051482536448665,0.0,27.866094400041117,-7.1153820810332595,-5.540844692607308,-0.0,15.504758578669874,-3.141592653589793,5.540844692607308,-6.78557771737414e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.2886088101490922,-0.0,1.4238453223522225,-0.3168776263944131,-0.0,1.4180305510376061,0.2886088101490922,-3.5344385555481187e-17,0.17804524464982507,0.0,-0.87838236341694,0.17804524464982507,0.0,0.0,-0.9051482536448666,0.0,0.999086131909493,0.0,-0.04274226276330029,0.999086131909493,0.33652119399937813,0.0,-0.9416758922204779,0.33652119399937813,0.33652119399937813,0.0,-0.9416758922204779,0.33652119399937813,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.19546586458290893,0.0,-0.8747117012248341,0.19546586458290893,0.5592282528098032,0.0,-0.8290085740534935,0.5592282528098032,0.7413932584733399,0.0,-0.6710708131712207,0.7413932584733399,0.0,0.0,-0.999999934263862,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.15847594934955306,0.4654460607120414,0.01742061993308386,0.1410553294164692,0.44802544077895756,0.0,0.0,0.0,0.0,0.0,-0.06329352880353789,0.11292894228428796,0.003670662192105878,-0.06696419099564377,0.10925828009218208
0.66,0.66,0.43560000000000004,0.09034800120167537,0.5862306041176832,0.08505079615493852,0.08505079615493852,0.08505079615493852,0.239149885680428,0.008790424309956336,0.19186047973885734,0.17697811205499264,0.0779025690061819,0.23036348263838377,0.05277065269210579,0.29981998485657946,0.10810782511647192,0.022085748640447232,0.6606012729008646,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,119.85222271729462,275.1428437036148,0.43560000000000004,2.7755575615628914e-17,0.7165476645868533,1.4432899320127035e-15,0.9051482536448658,0.0,28.730108214574933,-7.336001028397841,-5.540844692607308,-0.0,15.504758578669874,-3.141592653589793,5.540844692607308,-6.78557771737414e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.2896470703741843,-0.0,1.4236576789848434,-0.31755731352882555,-0.0,1.4178876144291717,0.2896470703741843,-3.5471535761615296e-17,0.1786838516329693,0.0,-0.878257243062169,0.1786838516329693,0.0,0.0,-0.9051482536448666,0.0,0.9991705536151678,0.0,-0.04072106074697468,0.9991705536151678,0.33652119399937813,0.0,-0.9416758922204779,0.33652119399937813,0.33652119399937813,0.0,-0.9416758922204779,0.33652119399937813,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.19588431217718877,0.0,-0.8746198820321042,0.19588431217718877,0.5592312251394063,0.0,-0.8290081693668161,0.5592312251394063,0.7413932584733396,0.0,-0.6710708131712209,0.7413932584733396,0.0,0.0,-0.9999999577159081,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.15783734236640884,0.4648074537288972,0.017200460544219476,0.14063688182218936,0.4476069931846777,0.0,0.0,0.0,0.0,0.0,-0.06341864915830886,0.11280382192951699,0.003637361030064845,-0.0670560101883737,0.10916646089945214
0.67,0.67,0.4489000000000001,0.09066259701559332,0.5866884046703069,0.08478693868783561,0.08478693868783561,0.08478693868783561,0.2388352739454775,0.008683759360500008,0.19154729319354402,0.17697811205499264,0.07773836885535373,0.23015531417072993,0.052769739270897606,0.2995090200034094,0.10839749463944859,0.021770965858582868,0.6612626897455175,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,123.5116225385527,275.1428437036148,0.4489000000000001,8.326672684688674e-17,0.7165476645868533,1.4988010832439613e-15,0.9051482536448677,0.0,29.607313079712323,-7.559988203966461,-5.540844692607308,-0.0,15.504758578669874,-3.141592653589793,5.540844692607308,-6.78557771737414e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.29065172646239185,-0.0,1.4234748365434426,-0.3182179271725526,-0.0,1.417748190600005,0.29065172646239185,-3.5594570647882025e-17,0.17930182010491896,0.0,-0.8781356029509645,0.17930182010491896,0.0,0.0,-0.9051482536448666,0.0,0.999247415181244,0.0,-0.03878921568686805,0.999247415181244,0.33652119399937813,0.0,-0.9416758922204779,0.33652119399937813,0.33652119399937813,0.0,-0.9416758922204779,0.33652119399937813,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.19629102934990317,0.0,-0.8745304017423731,0.19629102934990317,0.5592333002802078,0.0,-0.829007886833602,0.5592333002802078,0.7413932584733405,0.0,-0.6710708131712202,0.7413932584733405,0.0,0.0,-0.9999999729838024,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.15721937389445917,0.46418948525694753,0.016989209244984205,0.14023016464947496,0.4472002760119633,0.0,0.0,0.0,0.0,0.0,-0.06354028926951338,0.11268218181831247,0.0036052012085914242,-0.06714549047810481,0.10907698060972104
0.68,0.68,0.4624000000000001,0.09096726363497562,0.5871228492316952,0.08453187722727669,0.08453187722727669,0.08453187722727669,0.23853057168257533,0.00858130402398531,0.1912437137940657,0.1769781120549926,0.0775789475631698,0.2299528605249097,0.05276910531859229,0.29920782694624104,0.10867826488285572,0.02146610459651505,0.661894662579656,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,127.22605092855152,275.1428437036148,0.4624000000000001,1.3877787807814457e-16,0.7165476645868533,1.27675647831893e-15,0.905148253644866,0.0,30.497708995453284,-7.787343607739123,-5.540844692607311,-0.0,15.504758578669874,-3.141592653589793,5.540844692607311,-6.785577717374143e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.29162449114233524,-0.0,1.423296588524595,-0.31886030461485204,-0.0,1.4176121515912379,0.29162449114233524,-3.571369996304365e-17,0.1799002024412736,0.0,-0.8780172865679375,0.1799002024412736,0.0,0.0,-0.9051482536448666,0.0,0.9993174274844947,0.0,-0.03694156366170431,0.9993174274844947,0.33652119399937824,0.0,-0.9416758922204779,0.33652119399937824,0.33652119399937824,0.0,-0.9416758922204779,0.33652119399937824,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.19668653001628,0.0,-0.8744431682776671,0.19668653001628,0.5592347405208589,0.0,-0.8290076907428979,0.5592347405208589,0.7413932584733397,0.0,-0.6710708131712209,0.7413932584733397,0.0,0.0,-0.9999999828546706,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.15662099155810463,0.4635911029205929,0.016786327575006393,0.13983466398309824,0.4468047753455865,0.0,0.0,0.0,0.0,0.0,-0.06365860565254033,0.11256386543528552,0.003574118290270434,-0.06723272394281077,0.10898974714501508
0.6900000000000001,0.6900000000000001,0.4761000000000001,0.09126249836719881,0.5875353497586804,0.08428515632395833,0.08428515632395833,0.08428515632395833,0.23823528336544147,0.008482805583454111,0.19094933916884496,0.1769781120549927,0.07742409201338266,0.22975587771001416,0.05276866791464319,0.29891591780261795,0.10895057048800477,0.021170668346334562,0.6624989148082059,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,130.99550788729104,275.1428437036148,0.4761000000000001,1.6653345369377348e-16,0.7165476645868533,1.4988010832439613e-15,0.9051482536448673,0.0,31.401295961797814,-8.018067239715823,-5.540844692607306,-0.0,15.504758578669874,-3.141592653589793,5.540844692607306,-6.785577717374137e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.2925669660704277,-0.0,1.4231227418229968,-0.31948522951578573,-0.0,1.4174793758327355,0.2925669660704277,-3.582911985344016e-17,0.18047998251022201,0.0,-0.8779021466568616,0.18047998251022201,0.0,0.0,-0.9051482536448666,0.0,0.9993812278410567,0.0,-0.035173305771593666,0.9993812278410567,0.33652119399937797,0.0,-0.9416758922204779,0.33652119399937797,0.33652119399937797,0.0,-0.9416758922204779,0.33652119399937797,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.19707129527151793,0.0,-0.8743580948621525,0.19707129527151793,0.5592357342375043,0.0,-0.8290075554470389,0.5592357342375043,0.7413932584733403,0.0,-0.6710708131712202,0.7413932584733403,0.0,0.0,-0.9999999891920872,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.15604121148915595,0.4630113228516445,0.016591312761295912,0.13944989872786004,0.4464200100903486,0.0,0.0,0.0,0.0,0.0,-0.06377374556361626,0.11244872552420959,0.003544051794709069,-0.06731779735832533,0.10890467372950052
0.7000000000000001,0.7000000000000001,0.4900000000000001,0.0915487664651072,0.5879272153206188,0.08404635062978666,0.08404635062978666,0.08404635062978666,0.23794894537303418,0.008388028200789537,0.19066377178200972,0.17697811205499264,0.07727360264973746,0.2295641368624339,0.052768367893284165,0.2986328360797329,0.109214818714993,0.020884192594557555,0.663077045675121,4.440892098500626e-16,45.51495917554019,48.332790735020794,31.79296169782696,28.777343758986216,4.3286545427035605,134.8199934147713,275.1428437036148,0.4900000000000001,2.7755575615628914e-17,0.7165476645868533,1.3877787807814457e-15,0.9051482536448667,0.0,32.318073978745915,-8.252159099896563,-5.540844692607308,-0.0,15.504758578669874,-3.141592653589793,5.540844692607308,-6.78557771737414e-16,-10.59512876939286,-0.0,12.603243425817631,-3.141592653589793,10.59512876939286,-1.2975290533991e-15,-0.29348064981858024,-0.0,1.4229531155448971,-0.32009343660898665,-0.0,1.4173497477105312,0.29348064981858024,-3.5941013841200956e-17,0.18104208064146846,0.0,-0.8777900446000664,0.18104208064146846,0.0,0.0,-0.9051482536448666,0.0,0.9994393883969481,0.0,-0.033479977908207226,0.9994393883969481,0.33652119399937813,0.0,-0.9416758922204779,0.33652119399937813,0.33652119399937813,0.0,-0.9416758922204779,0.33652119399937813,0.6434913053618665,0.0,-0.765453421132652,0.6434913053618665,0.19744577626121212,0.0,-0.8742750995928487,0.19744577626121212,0.559236415842857,0.0,-0.8290074626455523,0.559236415842857,0.7413932584733399,0.0,-0.6710708131712205,0.7413932584733399,0.0,0.0,-0.99999999323275,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.15547911335790968,0.46244922472039807,0.01640369561974367,0.139075417738166,0.44604552910065437,0.0,0.0,0.0,0.0,0.0,-0.0638858476204115,0.11233662346741435,0.003514945007217718,-0.06740079262762921,0.10882167846019664
