method_stoch,N,beta,seed,recon_rel_l2,two_body_xx_stoch,stderr_two_body_xx_stoch,two_body_xy_stoch,stderr_two_body_xy_stoch,two_body_xz_stoch,stderr_two_body_xz_stoch,two_body_yx_stoch,stderr_two_body_yx_stoch,two_body_yy_stoch,stderr_two_body_yy_stoch,two_body_yz_stoch,stderr_two_body_yz_stoch,two_body_zx_stoch,stderr_two_body_zx_stoch,two_body_zy_stoch,stderr_two_body_zy_stoch,two_body_zz_stoch,stderr_two_body_zz_stoch,mx_stoch,stderr_mx_stoch,my_stoch,stderr_my_stoch,mz_stoch,stderr_mz_stoch,energy_density_stoch,stderr_energy_density_stoch,runtime_s_stoch,peak_mem_mb_stoch,effective_samples_stoch,mean_weight_stoch,tn_converged_stoch,tn_max_bond_observed_stoch,method_ed,two_body_xx_ed,stderr_two_body_xx_ed,two_body_xy_ed,stderr_two_body_xy_ed,two_body_xz_ed,stderr_two_body_xz_ed,two_body_yx_ed,stderr_two_body_yx_ed,two_body_yy_ed,stderr_two_body_yy_ed,two_body_yz_ed,stderr_two_body_yz_ed,two_body_zx_ed,stderr_two_body_zx_ed,two_body_zy_ed,stderr_two_body_zy_ed,two_body_zz_ed,stderr_two_body_zz_ed,mx_ed,stderr_mx_ed,my_ed,stderr_my_ed,mz_ed,stderr_mz_ed,energy_density_ed,stderr_energy_density_ed,runtime_s_ed,peak_mem_mb_ed,effective_samples_ed,mean_weight_ed,tn_converged_ed,tn_max_bond_observed_ed
stochastic,6,6.0,0,0.0,-0.16876745636933602,0.0941695424783674,0.4410048078554165,0.13601384200156028,-0.08731683918950277,0.07856516187255148,0.09556127139356192,0.11183154308478938,-0.1251905074342856,0.1022535628151462,0.024516971163048084,0.03937221705078998,0.47446955903291776,0.11521090268006579,-0.08238869742088113,0.08732572732590052,-0.33599208024880745,0.09721407472772231,0.35285283536372564,0.07599528732538645,-0.5136201298972047,0.1624671889962484,0.20778598155232603,0.09143999526913293,0.026180458525946436,0.1464373505383155,56.72912999999244,193.89453125,1.1990196457792683,2.967879743105277e+38,,,ed,-0.0025098612469230657,,-0.06154011992716119,,-0.025544537635687772,,0.020193675644603625,,-0.05040464064188306,,0.022664284202664975,,-0.015287747299552224,,0.02464482765951971,,-0.05403879664498766,,-0.2606472177549369,,0.04589375374349691,,0.05436100628230292,,-0.6206525056959911,,0.013939399999799207,195.9296875,,,,
stochastic,8,6.0,0,0.0,1.5033573712674728,0.10923614005841464,-0.23455727242297347,0.07107323368605692,1.6985825318141627,0.14469015952024225,-1.7279076297978748,0.06079536820465494,-0.13738539868352573,0.07414445548505234,1.8081413969105649,0.16434332117471415,-0.557761856515805,0.231694167651334,-0.6812110063721111,0.11352816465863402,1.6888833195708464,0.14053335780916792,-0.5190812456007747,0.1371267107217803,0.7846464001707202,0.1408260418840828,1.8752976054131143,0.29821081614273026,-2.5951176721522855,0.16210228815120178,115.02372590001323,197.64453125,3.0507007493282727,-4.600518470363525e+65,,,ed,-0.07682449133737136,,0.007792756224021592,,0.015299683246349125,,-0.00484987665482531,,-0.008208736143017838,,0.04278962016224467,,-0.020579323486908514,,-0.01878689417968885,,-0.039456351793966525,,0.07962606426149199,,0.05411456993632741,,0.09968510842562985,,-0.6468033993089537,,0.33031530000153,230.265625,,,,
