lambda,trace_distance_to_tau,trace_distance_to_ultrastrong,coherence_hs_basis,coherence_x_basis,expect_sigma_z,expect_x
0.0,3.5388358909926865e-16,0.11238574846349791,0.0,0.22393726166405695,-0.905148253644866,-0.8770093864462081
0.13333333333333333,0.013872593558081722,0.09851916567778218,0.0274880364096729,0.19637136509466152,-0.9013795320510872,-0.8801584743199122
0.26666666666666666,0.040347107573302864,0.07205892100154582,0.07992228734273776,0.1437447647150057,-0.8940134279151324,-0.8859938058043567
0.4,0.061704781775619964,0.05071582557698302,0.12218067815583332,0.10125687026867333,-0.8877757966715941,-0.8904049806093269
0.5333333333333333,0.07515182747389493,0.03727815061809825,0.14874664136276478,0.07447622287383965,-0.8835698993526294,-0.8929023589313474
0.6666666666666666,0.08333240210257972,0.029101234408890217,0.1648777403956404,0.05816309387100145,-0.8808071837675595,-0.8942164272511799
0.8,0.0885709819206714,0.023862587284589697,0.17518758168077841,0.047703726860798025,-0.8789073203838681,-0.8949263215723968
0.9333333333333333,0.09217902437273823,0.020252653162669998,0.18227622301581403,0.040492457321812635,-0.8775209363605428,-0.8953367948029589
1.0666666666666667,0.09483185212358736,0.017597236225108802,0.18748092058487065,0.035186179217960044,-0.8764563536483662,-0.8955929701744996
1.2,0.09688204609691996,0.015544300588324006,0.19149891353541282,0.031082946270591993,-0.8756069344722335,-0.8957640247477262
1.3333333333333333,0.09852427843224576,0.013899409373418017,0.1947146417093883,0.027794803520400625,-0.8749101639835919,-0.8958844990483279
1.4666666666666666,0.09987381887324195,0.012547383716591962,0.1973554410306779,0.025091827171205602,-0.8743270161472064,-0.895972824073644
1.6,0.10100375899762017,0.011415159371884635,0.19956529218891345,0.02282811221329237,-0.8738316210009991,-0.8960395554887391
1.7333333333333334,0.10196329108089536,0.010453544289258786,0.2014409967924843,0.020905398695213302,-0.8734059203431084,-0.8960911455786938
1.8666666666666667,0.10278717708726527,0.009627765634482949,0.20305089837076185,0.019254214325549912,-0.8730367640328621,-0.8961317614686195
2.0,0.10350095877643137,0.008912266700149944,0.2044451732404786,0.01782349124670784,-0.8727142435746813,-0.8961642165134892
2.1333333333333333,0.10412399873118222,0.00828766896458408,0.20566183183548709,0.016574501822925164,-0.8724306838519132,-0.8961904781292686
2.2666666666666666,0.10467135102488209,0.007738902775090749,0.20673040758816186,0.0154771263324516,-0.8721800040715451,-0.8962119612481732
2.4,0.10515496361114007,0.007254005531371146,0.207674326469401,0.014507452952124317,-0.8719572968385101,-0.8962297067121144
2.533333333333333,0.10558447953211772,0.006823320697375281,0.20851248506880693,0.013646177943621756,-0.8717585420153345,-0.896244494451041
2.6666666666666665,0.10596778734554418,0.006438947432455365,0.20926033422419493,0.012877506256404728,-0.8715804068265178,-0.896256917895821
2.8,0.10631140986650495,0.006094351832163338,0.20993064401342343,0.012188374866025722,-0.8714201025641254,-0.8962674344005179
2.933333333333333,0.10662078613669237,0.005784084905192421,0.21053405839553802,0.011567889289710583,-0.8712752791500078,-0.8962764003028311
3.0666666666666664,0.1069004813925736,0.005503572533115913,0.21107950803519746,0.011006903882285826,-0.8711439454549488,-0.896284095854725
3.2,0.10715434742079186,0.005248955033538311,0.21157452542360328,0.010497701219600364,-0.8710244074888409,-0.8962907432962884
3.3333333333333335,0.10738564787543972,0.005016961757146261,0.2120254910105075,0.010033741471155076,-0.8709152193028025,-0.8962965201782195
3.466666666666667,0.10759715814719083,0.0048048111321385215,0.21243782924267024,0.009609462614711992,-0.8708151432109363,-0.896301569320883
3.6,0.10779124619121355,0.0046101297517313015,0.21281616713485163,0.009220118701001829,-0.8707231170750555,-0.8963060063471678
3.7333333333333334,0.10796993869338195,0.004430886127243442,0.21316446400569614,0.008861647424598988,-0.8706382271166978,-0.8963099254368795
3.8666666666666667,0.10813497566261929,0.004265336020324982,0.21348611846501972,0.008530560835524536,-0.8705596851726006,-0.8963134037583669
4.0,0.10828785570727215,0.004111977097367739,0.21378405710252485,0.008223854682741137,-0.8704868095967551,-0.8963165049062245
4.133333333333333,0.10842987370842,0.003969511193595997,0.2140608082521503,0.007938932968052356,-0.8704190091939461,-0.8963192815838914
4.266666666666667,0.10856215223251707,0.0038368128445318977,0.2143185634748932,0.007673545028266369,-0.8703557696938317,-0.8963217777093129
4.4,0.10868566776185759,0.0037129030060982747,0.2145592288815234,0.007425732989893683,-0.8702966423603131,-0.8963240300758601
4.533333333333333,0.10880127262421121,0.0035969270816180177,0.2147844680275342,0.0071937878341478256,-0.8702412343977171,-0.8963260696691414
4.666666666666667,0.10890971334908994,0.0034881365277408148,0.21499573780906722,0.0069762126172123315,-0.8701892008679594,-0.8963279227162357
4.8,0.10901164605406016,0.0033858734352975027,0.21519431854395515,0.006771691638426468,-0.8701402378761098,-0.8963296115252715
4.933333333333334,0.10910764936256832,0.003289557583080296,0.21538133922154287,0.006579064552869009,-0.8700940768204808,-0.896331155161171
5.066666666666666,0.10919823526978567,0.003198675547452115,0.21555779873754172,0.006397304594495182,-0.8700504795335741,-0.8963325699912403
5.2,0.10928385830222566,0.003112771521565364,0.21572458379147824,0.006225500217653236,-0.8700092341696845,-0.8963338701285182
5.333333333333333,0.1093649232576066,0.003031439557235544,0.2158824840076703,0.006062839583264777,-0.8699701517170094,-0.8963350677933034
5.466666666666667,0.10944179176214996,0.0029543169918873546,0.21603220474412327,0.005908597414652274,-0.8699330630329674,-0.8963361736096112
5.6,0.10951478784144819,0.002881078864063291,0.21617437797311267,0.005762123830103442,-0.8698978163175446,-0.8963371968489656
5.733333333333333,0.1095842026671286,0.0028114331549905763,0.21630957155096361,0.0056228348272507455,-0.8698642749548179,-0.8963381456324047
5.866666666666666,0.1096502986133872,0.0027451167218367177,0.21643829713916068,0.005490204150589494,-0.8698323156632651,-0.8963390270980074
6.0,0.10971331273438861,0.002681891811461433,0.2165610169939698,0.0053637563198015,-0.8698018269067568,-0.8963398475410629
6.133333333333333,0.1097734597543943,0.002621543062571255,0.21667814980403646,0.005243060634733119,-0.8697727075247282,-0.896340612531072
6.266666666666667,0.10983093464686974,0.0025638749198902506,0.21679007572513156,0.005127726004286537,-0.8697448655483634,-0.8963413270103493
6.4,0.10988591486591687,0.0025087093968673493,0.21689714073588306,0.005017396472289224,-0.8697182171747098,-0.8963419953776554
6.533333333333333,0.10993856228271227,0.002455884134081692,0.21699966041730076,0.00491174733468005,-0.8696926858742698,-0.896342621558601
6.666666666666667,0.10998902487100468,0.0024052507092365257,0.21709792324234262,0.004810481759811109,-0.8696682016133398,-0.8963432090660124
6.8,0.11003743817842658,0.002356673161854295,0.21719219344716356,0.004713327838098674,-0.8696447001735014,-0.8963437610509373
6.933333333333334,0.11008392661455935,0.0023100267017301048,0.21728271354474796,0.004620035999151971,-0.8696221225559096,-0.8963442803473345
7.066666666666666,0.11012860458161108,0.0022651965751206257,0.21736970653105875,0.004530376744334244,-0.8696004144563477,-0.8963447695092579
7.2,0.11017157746970888,0.002222077066722005,0.21745337782708565,0.00444413865087675,-0.8695795258035874,-0.8963452308440386
7.333333333333333,0.11021294253523162,0.002180570618884486,0.21753391699247523,0.004361126610440533,-0.8695594103508233,-0.8963456664403796
7.466666666666667,0.11025278967792602,0.0021405870523230203,0.21761149924163967,0.004281160270651124,-0.8695400253139621,-0.8963460781929806
7.6,0.1102912021301441,0.0021020428749381212,0.21768628678833932,0.004204072652837066,-0.8695213310503722,-0.89634646782393
7.733333333333333,0.11032825706958699,0.002064860667333874,0.2177584300409692,0.004129708923148952,-0.8695032907729011,-0.8963468369013313
7.866666666666666,0.11036402616529331,0.00202896853527057,0.21782806866756566,0.004057925297535745,-0.8694858702947245,-0.8963471868555708
8.0,0.11039857606523575,0.0019942996206796437,0.21789533254691004,0.003988588063836878,-0.8694690378014927,-0.8963475189938549
