beta,omega_q,beta_omega_q,theta,g,g2,theory_model,g_star,g_max_used,g_range_hit_cap,chi0,sigma_plus0,sigma_minus0,delta_z0,kms_residual_base,sigma_plus,sigma_minus,delta_z,chi,gamma,phi_ed,r_ed,coherence_ed,rho01_abs_ed,mx_ed,my_ed,mz_ed,gauge_phase_ed,phi_th,r_th,coherence_th,rho01_abs_th,mx_th,my_th,mz_th,gauge_phase_th,trace_distance,phi_ed_unwrapped,phi_th_unwrapped,xi_phi_ed,xi_phi_th
2.0,1.0,2.0,0.7853981633974483,0.2883089454394668,0.08312204802041744,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,7.44407105756042,1.007445465008411,3.0294653375697806,4.08376736111111,0.24473302207944572,2.5445688098354813,0.6130922565092534,0.3446704417025187,0.17233522085125935,0.3446704417025187,0.0,-0.5070349116266046,0.0,2.5115709601579974,0.6113689300663595,0.3601955168511213,0.18009775842556064,0.3601955168511213,0.0,-0.4939950994603477,0.0,0.010137364791959263,2.5445688098354813,2.5115709601579974,-0.8041703528668906,-0.6275249220695903
2.0,1.0,2.0,0.7853981633974483,0.29128120260894586,0.08484473899331377,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,7.598348223701805,1.0283246089850975,3.0922505156786246,4.168402777777778,0.23978513963222955,2.542210741346309,0.6129786706257035,0.3458010279167492,0.1729005139583746,0.3458010279167492,0.0,-0.5061269600937837,0.0,2.509730017948185,0.6113031613039398,0.3610654761637302,0.1805327380818651,0.3610654761637302,0.0,-0.49327809290789454,0.0,0.009976181236392236,2.542210741346309,2.509730017948185,-0.7829254008075698,-0.6115529555842768
2.0,1.0,2.0,0.7853981633974483,0.2942534597784249,0.08658509859157311,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,7.754207719752331,1.0494178980282112,3.155679644332174,4.253906249999999,0.23498315496901787,2.539914698564046,0.6128701053717581,0.34690075373408125,0.17345037686704062,0.34690075373408125,0.0,-0.5052421529495695,0.0,2.5079355748444945,0.6112400084905533,0.3619126613231677,0.18095633066158384,0.3619126613231677,0.0,-0.4925784948142923,0.0,0.009819949170317074,2.539914698564046,2.5079355748444945,-0.7624208018387887,-0.59622029909449
2.0,1.0,2.0,0.7853981633974483,0.2972257169479039,0.08834312681519549,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,7.911649545711998,1.0707253321377523,3.219752723530429,4.340277777777777,0.23032174333585745,2.5376785199574585,0.6127662696110827,0.3479707320792385,0.17398536603961925,0.3479707320792385,0.0,-0.5043796891125979,0.0,2.50618577783104,0.6111793203873506,0.36273800051790955,0.18136900025895478,0.36273800051790955,0.0,-0.49189562373476425,0.0,0.009668558650308145,2.5376785199574585,2.50618577783104,-0.7426306106581326,-0.5814959832694288
2.0,1.0,2.0,0.7853981633974483,0.30019797411738297,0.09011882366418093,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,8.07067370158081,1.0922469113137212,3.2844697532733913,4.42751736111111,0.22579577578922824,2.5355001202504397,0.6126668912486402,0.34901203423050825,0.17450601711525413,0.34901203423050825,0.0,-0.5035387965137896,0.0,2.504478863633903,0.6111209568022488,0.363542376095935,0.1817711880479675,0.363542376095935,0.0,-0.49122883122371575,0.0,0.009521896872065425,2.5355001202504397,2.504478863633903,-0.7235294768261833,-0.5673505603008613
2.0,1.0,2.0,0.7853981633974483,0.303170231286862,0.09191218913852939,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,8.231280187358763,1.1139826355561175,3.3498307335610584,4.515624999999998,0.22140031620072523,2.5333774886078064,0.6125717159473587,0.35002569105182874,0.17501284552591437,0.35002569105182874,0.0,-0.5027187312825943,0.0,2.5028131542901155,0.6110647876859017,0.3643266269036618,0.1821633134518309,0.3643266269036618,0.0,-0.49057750017567675,0.0,0.009379848866450703,2.5333774886078064,2.5028131542901155,-0.7050926725471193,-0.5537560424981878
2.0,1.0,2.0,0.7853981633974483,0.306142488456341,0.0937232232382409,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,8.393469003045858,1.1359325048649414,3.4158356643934322,4.604600694444443,0.2171306174981668,2.531308686748189,0.6124805059276728,0.35101269423208786,0.17550634711604393,0.35101269423208786,0.0,-0.501918776924463,0.0,2.5011870528989877,0.6110106923050401,0.365091550519348,0.182545775259674,0.365091550519348,0.0,-0.48994104323935017,0.0,0.00924229812585605,2.531308686748189,2.5011870528989877,-0.6872961142287894,-0.5406858411684071
2.0,1.0,2.0,0.7853981633974483,0.3091147456258201,0.09555192596331546,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,8.5572401486421,1.158096519240193,3.4824845457705127,4.694444444444444,0.21298211729434696,2.529291847001663,0.6123930388450906,0.35197399752519526,0.17598699876259763,0.35197399752519526,0.0,-0.5011382434938072,0.0,2.4995990395544183,0.6109585584865481,0.3658379053832958,0.1829189526916479,0.3658379053832958,0.0,-0.4893189013033561,0.0,0.009109127166102127,2.529291847001663,2.4995990395544183,-0.6701163784922812,-0.5281147061621305
2.0,1.0,2.0,0.7853981633974483,0.3120870027952991,0.09739829731375303,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,8.722593624147478,1.180474678681872,3.549777377692298,4.785156249999998,0.20895043303560193,2.527325170327471,0.6123091067416476,0.3529105179857796,0.1764552589928898,0.3529105179857796,0.0,-0.5003764667665368,0.0,2.4980476674555923,0.6109082819261762,0.3665664128276227,0.18328320641381135,0.3665664128276227,0.0,-0.48871054205191977,0.0,0.008980218028792349,2.527325170327471,2.4980476674555923,-0.6535307132910604,-0.5160186664045704
2.0,1.0,2.0,0.7853981633974483,0.3150592599647781,0.09926233728955365,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,8.889529429562002,1.2030669831899785,3.61771416015879,4.876736111111109,0.20503135678503667,2.525406924305555,0.6122285150670019,0.3538231371958248,0.1769115685979124,0.3538231371958248,0.0,-0.49963280741565674,0.0,2.4965315591928063,0.6108597655563093,0.3672777590085271,0.18363887950426355,0.3672777590085271,0.0,-0.4881154585886248,0.0,0.008855452728776463,2.525406924305555,2.4965315591928063,-0.6375170446880513,-0.5043749716521261
2.0,1.0,2.0,0.7853981633974483,0.3180315171342572,0.10114404589071734,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,9.058047564885669,1.2258734327645129,3.686294893169989,4.969184027777777,0.20122084973959145,2.5235354411139927,0.6121510817650169,0.35471270247817077,0.17735635123908539,0.35471270247817077,0.0,-0.49890665019291236,0.0,2.4950494032043946,0.6108129189676721,0.367972596744207,0.1839862983721035,0.367972596744207,0.0,-0.4875331681261627,0.0,0.008734713651132714,2.5235354411139927,2.4950494032043946,-0.6220539798111998,-0.4931620356917275
2.0,1.0,2.0,0.7853981633974483,0.3210037743037362,0.10304342311724403,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,9.228148030118476,1.2488940274054745,3.755519576725893,5.062499999999998,0.19751503656603298,2.5217091155029614,0.612076636421848,0.3555800280933637,0.17779001404668185,0.3555800280933637,0.0,-0.49819740311909066,0.0,2.493599950400207,0.6107676578802871,0.36865154726171967,0.18432577363085983,0.36865154726171967,0.0,-0.4869632107398991,0.0,0.008617883901825652,2.5217091155029614,2.493599950400207,-0.6071208064853424,-0.48235938112982946
2.0,1.0,2.0,0.7853981633974483,0.32397603147321524,0.10496046896913375,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,9.399830825260423,1.2721287671128634,3.8253882108265023,5.156684027777775,0.19391019962834838,2.519926402774361,0.6120050194719768,0.35642589641708033,0.17821294820854017,0.35642589641708033,0.0,-0.4975044966853822,0.0,2.4921820109467374,0.6107239036594002,0.3693152018561298,0.1846576009280649,0.3693152018561298,0.0,-0.4864051481830167,0.0,0.008504847615890505,2.519926402774361,2.4921820109467374,-0.5926974899524775,-0.4719475858928099
2.0,1.0,2.0,0.7853981633974483,0.3269482886426943,0.10689518344638656,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,9.573095950311519,1.2955776518866804,3.8959007954718197,5.25173611111111,0.19040277316779655,2.5181858167752744,0.6119360814582414,0.3572510590953599,0.17862552954767996,0.3572510590953599,0.0,-0.4968273830675108,0.0,2.4907944512086306,0.6106815828724611,0.36996412346537044,0.18498206173268522,0.36996412346537044,0.0,-0.48585856276092804,0.0,0.008395490226814229,2.5181858167752744,2.4907944512086306,-0.5787646670735328,-0.4619082315305791
2.0,1.0,2.0,0.7853981633974483,0.32992054581217334,0.10884756654900236,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,9.747943405271753,1.3192406817269247,3.9670573306618415,5.347656249999998,0.18698933748692878,2.51648592791206,0.6118696823427711,0.3580562381758269,0.17902811908791344,0.3580562381758269,0.0,-0.49616553535450153,0.0,2.489436190841121,0.6106406268835809,0.3705988481642511,0.18529942408212555,0.3705988481642511,0.0,-0.4853230562626331,0.0,0.00828969870048548,2.51648592791206,2.489436190841121,-0.5653036383717058,-0.45222385337945786
2.0,1.0,2.0,0.7853981633974483,0.33289280298165236,0.11081761827698121,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,9.924373190141129,1.3431178566335964,4.03885781639657,5.444444444444443,0.18366661318012992,2.5148253611911087,0.6118056908652308,0.35884212721295045,0.17942106360647522,0.35884212721295045,0.0,-0.49551844679322193,0.0,2.4881062000277976,0.610600971482197,0.37121988658102345,0.18560994329051173,0.37121988658102345,0.0,-0.48479824894668805,0.0,0.008187361736889802,2.5148253611911087,2.4881062000277976,-0.5522963582313749,-0.4428778926224742
2.0,1.0,2.0,0.7853981633974483,0.33586506015113143,0.11280533863032313,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,10.102385304919652,1.367209176606696,4.111302252676006,5.542100694444443,0.18043145544555045,2.513202794291199,0.6117439839456048,0.3596093923462126,0.1798046961731063,0.3596093923462126,0.0,-0.49488563005004316,0.0,2.4868034968580193,0.6105625565429668,0.3718277252398977,0.18591386261994886,0.3718277252398977,0.0,-0.4842837785794674,0.0,0.008088369942470745,2.513202794291199,2.4868034968580193,-0.5397254235354068,-0.43385465026007053
2.0,1.0,2.0,0.7853981633974483,0.33883731732061045,0.11481072760902807,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,10.281979749607315,1.391514641646223,4.184390639500146,5.640624999999998,0.17728084850659642,2.511616955671802,0.6116844461282253,0.36035867334982963,0.18017933667491481,0.36035867334982963,0.0,-0.49426661649027487,0.0,2.485527144838303,0.6105253257141658,0.37242282783283676,0.18621141391641838,0.37242282783283676,0.0,-0.483779299523431,0.0,0.007992615975901006,2.511616955671802,2.485527144838303,-0.5275740609998694,-0.42513924299641026
